date,CDX NA IG,iTraxx EU Main,iTraxx EU Xover,iTraxx EU SenFin
2013-02-22,212.56168219929316,361.38022481571284,857.7121722596117,597.8383597862646
2013-02-25,222.33970188669818,363.14620760664644,863.425614038704,597.9221968851328
2013-02-26,220.49200353306912,391.97459697096224,924.9498888362818,668.8683437416383
2013-02-27,215.10411513388672,373.9404574918092,876.1760823693216,628.5307224576288
2013-02-28,216.79660682581095,371.95372685200886,870.3690734781871,626.7821201098067
2013-03-01,212.64051732904795,377.7123663876618,884.2579416719881,654.7278197325369
2013-03-04,208.484427832285,372.0113132473654,873.3749169525507,636.0161777137173
2013-03-05,205.09451725282685,359.6142420247793,850.1858676846974,605.822845392759
2013-03-06,206.32631615524625,355.9159157452155,837.2307212964869,594.3451473334234
2013-03-07,203.55476862480262,342.645450859722,808.6011343263322,567.8965387619107
2013-03-08,198.31962328952025,332.0207609164424,783.2990277781869,553.9236889505456
2013-03-11,195.2401260334718,333.3932366724396,785.0514618141484,553.1611705751254
2013-03-12,196.27976430711377,340.8922650455343,802.1839898920874,574.2601737902868
2013-03-13,194.6242265822621,339.7213416732848,797.1878959719877,580.7036536747277
2013-03-14,193.08694155204273,332.45585812580276,784.3146208068142,562.9062352578518
2013-03-15,193.9221012078831,334.321017486517,782.9754415157066,570.1441714601389
2013-03-18,197.70372383831057,348.1353538837111,807.6654632059076,607.1522622462403
2013-03-19,201.4114385345929,366.7805490024807,834.6732202339934,649.3622454049727
2013-03-20,197.5509807744106,350.6019711514824,799.950075092074,629.5287831584407
2013-03-21,201.68961863979627,349.77146195111516,796.3693200010056,631.621465626722
2013-03-22,199.05854859417505,354.7899837383878,798.3491288786047,659.0832684800578
2013-03-25,200.86189106671912,363.0714313520144,813.0459827565987,708.4214227589322
2013-03-26,199.75825430261628,362.9472983042727,802.9876819389914,709.3523313302317
2013-03-27,203.89689216800198,382.56031984746534,829.2163777043722,743.3342178169491
2013-03-28,200.31007268466772,372.88976431863375,815.9025401887992,724.246868471024
2013-04-01,198.50893748565184,,,
2013-04-02,193.13643371799915,356.6106017719331,786.2355819272661,687.7105688646604
2013-04-03,196.93073691298477,353.832385941523,793.8413337288471,665.7299556791363
2013-04-04,193.9641612910763,355.4076934283407,803.3363697006685,666.6869296904323
2013-04-05,192.30870614492204,349.4936403680741,800.7882668268746,653.032362766611
2013-04-08,188.58503570283898,342.149101710022,795.7758802527669,626.0360141989249
2013-04-09,187.0664315154335,339.0546421627461,787.0620389777796,627.9276204158054
2013-04-10,180.9964293128678,324.9862300853505,751.7875780104305,592.8733272549509
2013-04-11,179.89499982229316,319.4150206807516,728.8781215148599,592.5233056321423
2013-04-12,180.9964293128678,328.0659118888476,743.0569729007472,624.4087860162933
2013-04-15,188.17006827953634,330.40670650340587,750.5487306263951,637.2069170545192
2013-04-16,180.4468182043446,327.63440177050734,744.9429043040486,618.4323529885505
2013-04-17,185.4109763692792,334.06863141178684,761.4971910663608,636.7414627688694
2013-04-18,188.17006827953634,338.30688832754004,772.918391644754,653.9632713379104
2013-04-19,184.861365260756,335.9483604204472,767.4165010975228,640.4650970540674
2013-04-22,181.20391302451912,326.52607098709905,750.2520107522756,619.9851084854781
2013-04-23,177.96142821158494,317.30475886914223,727.3408778732356,586.8708287872117
2013-04-24,176.58188225645637,313.9354332875811,722.1021795307317,589.1496929697529
2013-04-25,174.37460872825068,314.2132548706221,720.7744838228076,596.2469399173405
2013-04-26,172.58230262334766,311.53257214915203,717.5977371479133,595.7814856316907
2013-04-29,168.304606525685,296.1903185580258,681.5890202208788,570.6469542066037
2013-04-30,165.54551461542786,290.4565539718604,663.9869937900659,541.7887884963187
2013-05-01,171.61551681799355,297.0622054409736,678.4122735459845,547.8396942097655
2013-05-02,163.75320851052484,280.48157692118593,642.7790665161405,517.0526859397479
2013-05-03,157.89069001961047,270.43271115161764,632.8347597744661,491.5197256461448
2013-05-06,155.9284238530356,,,
2013-05-07,151.7500550641422,265.1186344887695,622.9658902889237,477.55237344236684
2013-05-08,152.30187344619364,270.12533408101905,626.4225930032413,495.24335993134287
2013-05-09,156.57956954385628,273.2050158845161,633.6377474564051,507.81062564388634
2013-05-10,158.92369403081074,274.49954623953704,641.2166771224722,500.82881135913993
2013-05-13,161.9586951320936,284.3769901812715,657.8547830582645,520.7651493220903
2013-05-14,160.57914917696502,284.8794334697499,651.2749779400796,523.6360713559781
2013-05-15,157.76487542850273,277.9575382837709,644.4655082865595,508.2760799295361
2013-05-16,157.8200572667079,277.3900729226658,652.497061489419,498.50153993089117
2013-05-17,155.4273727621329,269.69677951143456,638.8596819642129,487.7960913609467
2013-05-20,156.71642050260505,265.727477532455,635.7684308462682,474.7261350199015
2013-05-21,154.78505616542506,268.8633147623115,638.1790702755549,489.81430114352406
2013-05-22,157.95911549898486,255.91801121210293,613.2428661652365,468.94705460927406
2013-05-23,161.9586951320936,274.2808356316112,652.4283297671653,506.6488517469045
2013-05-24,167.3400279938591,290.568864824579,671.8978473831139,529.2997191037645
2013-05-28,167.20096976158214,281.18204197629996,650.8977916594193,510.4469587178066
2013-05-29,169.96006167183927,294.09483449019524,683.9292515444421,532.2488374576412
2013-05-30,168.5120902373363,296.2021407530488,687.7363184039065,537.7560925654492
2013-05-31,174.92642711030211,305.16040903174337,707.5394363303059,546.6369603356467
2013-06-03,173.86914309029157,318.0909348381732,736.5961910089039,579.1182222054293
2013-06-04,180.44461093081637,307.53371468261497,711.6951909514472,554.5906431688296
2013-06-05,189.82773069921882,319.06035483006093,745.710687933126,582.7487656334974
2013-06-06,183.8658848995352,333.6637212322483,787.69068277888,613.0405305435837
2013-06-07,178.7913630581903,307.79380297312144,729.226809276537,564.1343178417923
2013-06-10,184.861365260756,314.3048768820505,752.3826941421389,583.7578705247862
2013-06-11,188.72188666158775,329.389997731426,779.0120455567545,606.371501538794
2013-06-12,192.86052452697345,334.56220805399795,799.1118833572733,609.2833835498188
2013-06-13,180.90372382468314,333.5780103183314,788.2086852709868,611.9569529665912
2013-06-14,185.55003460155612,324.37443149290914,758.0404883520431,595.6660529688495
2013-06-17,180.998636586396,318.0436460580811,738.5525305179287,573.0524219548417
2013-06-18,180.9611129364165,320.1243523821329,743.1961127287242,580.8869484908984
2013-06-19,194.1010122498251,317.66238026858866,743.440864715286,571.1161321265387
2013-06-20,206.0335329433051,353.1880763127684,815.979653828401,646.5160027675144
2013-06-21,207.48591892486448,367.6879985085043,840.7063100050191,672.8160317238683
2013-06-24,215.34822723233316,392.44071933795567,886.4933717102376,708.1905574332499
2013-06-25,203.20822282720178,377.13984342941,857.2086288797736,672.1197121125361
2013-06-26,194.24007048210203,354.18705179221365,818.7037769665029,627.5887696958525
2013-06-27,189.82773069921882,346.5794692948993,791.6368894663215,607.9614933785736
2013-06-28,191.4809785718449,353.1880763127684,800.4731067345895,628.9851325528018
2013-07-01,186.51461313338206,338.2270885111346,767.3293291571035,609.7488378354686
2013-07-02,189.82552342569062,338.68815411703247,764.8499580055633,607.611471755765
2013-07-03,187.8941590885106,346.52331386854,782.0680926218374,636.7451864031545
2013-07-04,,330.65497259888934,746.82883570735,602.2978456307873
2013-07-05,190.92916018979346,336.93255815611377,763.173574535962,615.3305656289805
2013-07-08,182.5150335002733,325.55960654396705,742.6730810862084,597.6433027742897
2013-07-09,180.16870173979066,314.89007553569013,723.9529068811717,572.3933386863616
2013-07-10,179.51314150191357,322.98532357770415,738.971626385329,588.3342170612946
2013-07-11,172.7191535820964,312.6734139688736,715.3446777647691,576.4669945943682
2013-07-12,172.23796795294754,321.681926576416,734.1168198573638,600.5142248081775
2013-07-15,169.96226894536747,311.5650831854653,711.3112991369087,588.4496497241357
2013-07-16,172.1695424735732,315.04376407098937,718.4359288827139,597.1815721229251
2013-07-17,168.16775556693625,310.8882625203973,699.5062067439767,592.5233056321423
2013-07-18,164.44408512485322,300.78324132446966,675.7920861829977,561.1070031679262
2013-07-19,160.23260723303673,297.5882931194981,669.1921644631777,558.2733174768906
2013-07-22,160.6497819298676,288.4733807567485,657.6670281096692,524.801568887245
2013-07-23,165.54772188895606,294.35196723194593,668.9926748302951,546.2124660271339
2013-07-24,168.37523927858757,295.8947636824502,678.8313694133848,533.5260440174642
2013-07-25,168.5805157167107,305.09834250787253,696.1182357519126,553.8905999232124
2013-07-26,164.30502689257625,300.8334856533175,688.1906183241683,547.6833015697872
2013-07-29,167.54530443198223,305.55940811377036,695.1761082419969,552.9596913519129
2013-07-30,166.7175768589051,293.61603559176285,672.6488671774954,531.2769689092046
2013-07-31,165.4086636566791,294.8455438741571,677.014169732337,524.987750601505
2013-08-01,164.16596866029928,285.2104549303945,666.6423852059141,502.690628501739
2013-08-02,160.57914917696502,283.48737000578916,665.0012057891746,502.2251742160892
2013-08-05,160.77338924744714,279.2993574188838,657.6670281096692,500.82881135913993
2013-08-06,164.44187785132502,283.0883709237622,664.4060896574662,508.3542762495253
2013-08-07,168.30681379921322,286.13554169094596,673.0679630448957,515.0270288886002
2013-08-08,165.96048203873053,282.0716621517823,667.7253289272766,505.4833542156375
2013-08-09,166.3754494620332,283.8568136002586,672.090631482118,510.6033513577849
2013-08-12,167.06411880283338,282.715971780537,667.2358249541529,507.81062564388634
2013-08-13,166.09733299747927,280.57319893261433,662.9057264521731,500.1697280906598
2013-08-14,166.6491513795307,279.49442363676366,661.7004067375296,498.5797362508804
2013-08-15,175.75415468337926,292.9392149266949,688.9936060061074,520.3778913564298
2013-08-16,180.10027626041625,292.23283877406936,686.4790308017056,520.2624586935887
2013-08-19,185.96279475133062,304.79096543727394,712.4629745805247,542.0233774562861
2013-08-20,181.5482476949192,302.20781582474376,706.8051803706205,544.5815142102173
2013-08-21,186.23870394235635,314.0418330427883,726.8178462307201,560.0197019566485
2013-08-22,178.23733740261065,303.6826346538657,704.0810572325184,536.2033370685216
2013-08-23,174.09869953722497,297.263182756365,691.0890853431089,523.7924639959565
2013-08-26,175.75636195690745,,,
2013-08-27,185.4109763692792,318.0288683143023,733.9760036459173,561.3378684936085
2013-08-28,184.17048864642757,314.5324541362437,727.4984579193781,555.5215517401291
2013-08-29,182.2391243092476,309.8685981996617,709.7388514424226,546.908785638466
2013-08-30,185.4131836428074,317.02989283485704,727.2369420981204,561.3415921278937
2013-09-02,,306.27169536390744,701.5312779752551,537.1342456398211
2013-09-03,184.44639783745328,310.79368496021317,704.1866693911035,537.603423559756
2013-09-04,182.65188445902206,308.3169351028901,697.7946192215139,537.67789624546
2013-09-05,184.58324879620207,311.5237055028847,694.1199866561481,547.5306325640942
2013-09-06,180.9964293128678,307.7494697417851,690.6699894757086,543.6506056389177
2013-09-09,174.09869953722497,296.89373916189555,671.2876438001792,518.7506631737982
2013-09-10,172.16733520004496,292.8446373665107,660.7046349565866,506.2988301240959
2013-09-11,168.03090460818748,285.97889760689094,647.0840192660766,496.98974441110073
2013-09-12,171.47866585924478,287.8261155792381,653.7509963246806,515.1796978942932
2013-09-13,170.23597086286497,290.0279994022758,656.3041283488833,514.7924399286327
2013-09-16,164.1681759338275,277.8215830410061,631.9965680396654,490.70424973768644
2013-09-17,160.9941166002677,278.40678169464564,632.2413200262271,498.8887978965517
2013-09-18,153.97940132762997,276.2492311029442,629.8306805969406,488.49613460656394
2013-09-19,154.23323778337362,264.0132592541169,611.4608705370503,465.45428564975833
2013-09-20,157.13138792590772,264.9856347947605,613.0333182315363,477.09064279100227
2013-09-23,157.6228043609133,266.42907413203443,620.604027354725,474.98193610649537
2013-09-24,155.04188524426394,259.6086901048045,602.6579525593263,466.3365782663111
2013-09-25,156.76380843252355,260.65797995514754,601.4637217253301,463.0869288346315
2013-09-26,156.76380843252355,264.9856347947605,612.7429135944008,477.9395585255058
2013-09-27,159.0518433539096,272.55703338492634,621.3478980562651,492.9382017227148
2013-09-30,161.18655634757386,276.7754981639706,632.4127806209254,500.612399962627
2013-10-01,156.7598771010435,262.988255638016,616.4948793875543,471.99714838398086
2013-10-02,156.47485556874025,262.87107606082037,617.9841737566082,474.54729125042957
2013-10-03,159.21892494181148,267.7340285144408,626.2335290104294,478.3640163927576
2013-10-04,156.14855505589654,258.32770427227905,599.8331074526432,459.68787023367923
2013-10-07,162.16742355184502,260.99353965348064,607.133600496358,461.38570170268633
2013-10-08,166.09875503188974,267.9390927745332,616.9809577374123,468.30606277035935
2013-10-09,163.88934674010463,270.26404211298376,621.7361395497619,469.4504011804702
2013-10-10,154.67430575087977,254.99873901103834,595.174209530681,443.1679700402399
2013-10-11,151.11055376421922,245.78948951234204,574.7433891769024,434.6448560658241
2013-10-14,,243.9279321382562,571.2973576806243,434.53959051474567
2013-10-15,150.98868248833784,236.2420171431037,553.9445158872887,410.3658660590222
2013-10-16,144.96784832664935,232.19665855764396,549.3617132980519,408.32846829621366
2013-10-17,140.54706607733905,233.36312798518273,547.9065841804257,421.98242896996896
2013-10-18,140.2993921940962,225.8716245612866,531.8908460906933,407.9040104289619
2013-10-21,142.05080036845615,229.61338151492117,537.5855723173052,414.21654783073035
2013-10-22,137.44524553958374,223.70912872758467,524.7409907464552,404.2978163887907
2013-10-23,141.52989894735023,229.2432005778712,534.7948924620498,408.45410782492024
2013-10-24,142.01934971661578,229.36570649948487,538.6850722268883,416.8176256412493
2013-10-25,140.7908086291018,230.78251411466897,542.5224511486113,425.02494296242975
2013-10-28,140.75935797726143,227.03543081661638,537.2299431092622,414.6953363049904
2013-10-29,139.80797575909062,222.3775426230884,529.6592339860734,400.6882266856816
2013-10-30,143.73930723913534,225.62661271805933,535.5465279934598,410.4507576324726
2013-10-31,143.18498950044906,221.7224022596762,529.5613971297122,399.0073735313645
2013-11-01,144.35456061576235,224.64922851735903,536.8417016157653,392.9427195240711
2013-11-04,143.7412729048754,221.2643366397295,531.3410961359017,383.4993808934534
2013-11-05,146.55610624458743,226.7025342904923,543.538090895599,382.436538393855
2013-11-06,142.6346030932428,224.92619842709428,537.7144684931461,375.7165214395248
2013-11-07,145.58310170327633,218.2416361825229,528.3003887588345,360.1881548239856
2013-11-08,140.7908086291018,219.37881071576274,535.7732610256619,360.78918716401415
2013-11-11,,217.04853503289425,529.5613971297122,352.30002981897854
2013-11-12,144.04595109457887,224.80102933327163,543.7322116423475,363.5498611326197
2013-11-13,142.18249997303764,224.69183927270294,545.0910568695864,371.8284873754985
2013-11-14,140.88122925314286,219.57055911481024,533.3475281742936,370.7996015052801
2013-11-15,138.08801823657106,215.05381904835883,522.5854739745607,364.9251046225155
2013-11-18,140.54706607733905,212.99785010301656,517.0087731619718,359.09135569500705
2013-11-19,142.75647436912416,220.48935352691265,523.7377747272593,371.08144152913536
2013-11-20,142.51076615162137,217.05119820510328,513.9354534994508,361.23401900889405
2013-11-21,138.96667082236107,220.8701871527986,522.1848087532719,359.9436670924486
2013-11-22,134.77194013315332,212.4545629723821,510.9258054418631,344.8737149735413
2013-11-25,133.41956210401796,207.83928553419796,500.03640803226324,337.0195465979144
2013-11-26,134.77194013315332,207.06163924917212,499.79569830629515,327.2570156511234
2013-11-27,135.5700004236024,204.965722720695,488.6671441367013,320.73055148426
2013-11-28,,206.33193006390817,483.0702547664506,322.58797911135383
2013-11-29,136.85947714905708,211.72219061490912,496.94911167597627,330.2282207218859
2013-12-02,136.8693054777572,207.5330207301638,488.14845350138944,323.04639360798575
2013-12-03,138.69147761875792,215.93799222174434,504.3257000524165,334.6493738671805
2013-12-04,139.07085110658224,218.14576198299918,510.67422495407715,338.60871685290505
2013-12-05,142.5127318173614,221.0432933463831,513.643495896341,348.4799090137125
2013-12-06,136.1223524965487,214.0524662977776,503.1609755719259,342.32696777003065
2013-12-09,132.17136435910373,207.3945357752962,491.51373076702026,327.4709424162183
2013-12-10,133.41956210401796,207.812653812108,496.5608701824794,321.9529901419451
2013-12-11,138.08801823657106,208.19881378241195,494.00468818929613,320.89014764234673
2013-12-12,138.08801823657106,213.76218052699744,501.3300286885947,330.2995296435842
2013-12-13,137.60446446452553,210.39060451041283,494.6196627149951,325.9836420493681
2013-12-16,136.24618943817012,208.94716517313887,486.85483284505796,320.89014764234673
2013-12-17,137.59660180156547,207.5330207301638,487.6313158320517,318.41470936053435
2013-12-18,132.68243745150957,204.07356003068247,475.72472570949003,313.5317460556698
2013-12-19,129.908883092338,194.3476551234416,457.6714962618862,298.81833854525405
2013-12-20,127.27685666644805,190.25169626601104,450.166011709605,296.8216887377017
2013-12-23,123.59123340390613,184.31282223995763,440.65409511893205,292.0270126692256
2013-12-24,122.48652925801356,185.50592338958631,441.6899234235817,288.06427402056295
2013-12-26,121.74940460550518,,,
2013-12-27,124.32835805641452,187.03192106533902,441.23645735917734,290.32918120021844
2013-12-30,125.3111909264257,187.2556275308944,445.9931921375008,296.3429002634417
2013-12-31,122.36269231639214,186.7576143278128,444.3905312523458,294.99821773998804
2014-01-02,124.51313063597661,188.3235595867004,445.0536477232384,288.1016263128811
2014-01-03,123.5460230918856,185.33015402379277,440.6354595272442,283.54125098712797
2014-01-06,123.83694162140893,183.9666098527886,433.08338599574336,277.595445182665
2014-01-07,126.29402379643687,182.76019284211495,427.06564284654206,273.63270653400235
2014-01-08,127.78792975885388,186.7229930890959,437.7748962031593,285.1270255791806
2014-01-09,127.76827310145364,189.55660831946398,441.9166564557838,292.4548661994154
2014-01-10,125.4350278680471,188.42209695843317,441.06252517009074,292.03040833216363
2014-01-13,129.9796470589788,190.2996333657729,440.84821586568046,296.645114264925
2014-01-14,127.27685666644805,191.76171490850982,444.5566986115624,293.30378193391897
2014-01-15,124.69790321553872,185.09046852498344,429.3950918075232,286.51245605789046
2014-01-16,127.76827310145364,187.58852405701847,434.0539897294855,289.69419223080973
2014-01-17,128.35207582624028,189.1278375938162,432.88926524899495,290.32918120021844
2014-01-20,,190.4168129429686,434.8304727164792,294.99821773998804
2014-01-21,128.99877985470766,191.19445922799443,434.8304727164792,297.96942281075053
2014-01-22,128.99681418896762,193.15721714602194,436.3834386904666,300.51956567719924
2014-01-23,133.17385388651516,201.735294831187,450.1007871386975,318.0242081226627
2014-01-24,143.00218258662696,223.87424540454217,489.8644809026456,356.7585352565912
2014-01-27,143.00218258662696,226.97950420022755,495.9785079422341,355.69908841993083
2014-01-28,137.4137948877434,214.93930264337214,473.26638057266797,337.871857995356
2014-01-29,142.5481138006818,218.47599533691428,480.09321899431666,344.65978820844646
2014-01-30,140.7632893087415,214.71825935002576,475.8551748513051,339.3897193286483
2014-01-31,140.6571433587803,218.12978294974525,490.931368526775,344.02479923903775
2014-02-03,146.5659345732875,224.81700836652558,503.1609755719259,351.45111408447497
2014-02-04,143.5584659910533,218.21500446043297,493.8431797280014,343.3864146066911
2014-02-05,143.4189037235117,218.04722461126647,491.2419617215724,337.0195465979144
2014-02-06,137.203468653561,209.39457810424963,468.21924115720884,323.4368948458574
2014-02-07,132.7826864042507,203.0668809356833,453.85430589782516,320.04123190784316
2014-02-10,133.17385388651516,204.5236361340022,449.03389951456813,318.9817850711827
2014-02-11,128.75110597146482,197.16262814834676,434.36458292428296,303.41606616332535
2014-02-12,128.0454319707968,198.89369008419195,435.7684641647677,305.60966442128256
2014-02-13,127.27685666644805,199.60209389178394,438.3246461579509,307.3074958902897
2014-02-14,125.6198004476092,195.99349554859901,430.0752909041297,300.5161700142612
2014-02-17,,194.41423442866645,429.3950918075232,298.2852194639858
2014-02-18,125.80260736143128,192.4568028550569,425.57790144346217,300.5161700142612
2014-02-19,129.733938841476,193.18651204032088,425.5018061107367,303.91183295227546
2014-02-20,127.27685666644805,196.65928860084713,432.7929813586077,312.4043859602491
2014-02-21,128.01398131895644,193.0240585355723,425.8900476042336,307.36182649729795
2014-02-24,125.67877041980987,189.35154405937155,414.9338726577523,295.2121445050829
2014-02-25,126.49059037043911,190.9174893182592,411.4070869308269,295.00161340292607
2014-02-26,127.15498539056668,193.91355805337582,418.3302092428628,300.5161700142612
2014-02-27,125.3642639014063,193.7457782042093,413.28306982740366,301.9525354370412
2014-02-28,124.8197744914201,187.50330254633073,398.1416515810263,293.93877090332757
2014-03-03,128.38352647808065,199.77253691315948,425.51267687255466,314.52327963357
2014-03-04,122.60840053389494,190.83226780757144,405.0337145735825,300.5161700142612
2014-03-05,122.74010013847644,191.41550252134078,399.6946175550137,295.63660237233466
2014-03-06,123.34552518640334,189.28496475414676,399.50049680826527,291.178096934722
2014-03-07,124.62320791741786,190.4833922481934,401.34542038536233,290.96756583256507
2014-03-10,124.33032372215455,193.93220025883875,404.4824116528169,296.0610602395865
2014-03-11,125.80457302717132,193.81235750943412,401.8299457692464,294.99821773998804
2014-03-12,128.07491695689714,197.74053651769813,412.6851779274185,303.66394955780044
2014-03-13,133.0382229504536,207.51171535249188,435.15348963906854,322.6932446624323
2014-03-14,132.62150181356884,204.4650463454044,431.3362992750075,317.4944847043325
2014-03-17,127.76827310145364,196.52080364597956,414.54563116425544,305.8235911863774
2014-03-18,124.09247816761183,191.0826059952167,401.36405597705016,298.90323011870447
2014-03-19,127.12550040446634,187.68706142875118,391.6393830479409,297.12050707624695
2014-03-20,122.73223747551636,190.9494473847671,381.25314661391303,295.5279411583183
2014-03-21,121.65924390375143,185.8562652076128,375.3877135890836,290.16294231669576
2014-03-24,123.49227458884984,188.40758095498137,382.7966816204471,298.6723278966203
2014-03-25,122.62562593473203,188.75011871735958,376.77689509496423,299.22896133051927
2014-03-26,123.80695058826169,185.82791725486425,369.2135735629474,290.2991398590328
2014-03-27,122.31954764022217,187.09648814036143,368.72458167287743,289.2362068655766
2014-03-28,121.05568501963366,182.49230814811946,357.9457680152487,281.8341665211746
2014-03-31,118.809964499241,179.3598593694058,352.3890419917261,276.6527382800932
2014-04-01,116.07073571747573,172.68627882652044,343.89959945578875,262.0796012500346
2014-04-02,115.90737932433845,171.26888118909346,345.28878096166943,262.0351890079682
2014-04-03,115.1095123094363,169.25145188515575,343.6933831789158,254.63018784742846
2014-04-04,115.53423893159325,164.47718417642253,336.49063142442526,244.63743338248577
2014-04-07,116.87548089629942,167.29308081611077,346.72982524376965,248.06013683773728
2014-04-08,116.31491053669147,168.4884194903409,348.76235214037365,248.5842012941209
2014-04-09,111.98510634806308,167.0355869119782,343.0759691763021,242.78692329638528
2014-04-10,116.45591289708364,168.3159694444539,342.0473574479479,239.82610715862447
2014-04-11,119.50809813728038,173.6312105848051,352.5433954923795,244.26733136526568
2014-04-14,117.47044207551524,170.49403714730005,349.4563254793114,239.88828429751746
2014-04-15,118.43338502453506,176.1234680972809,365.5288467953492,246.80178997918892
2014-04-16,117.35867191178973,169.26090120273858,351.9259814897659,237.0607048859559
2014-04-17,116.39228988080913,169.7924253167737,353.46951649629995,236.4951890036436
2014-04-21,114.95131453924019,,,
2014-04-22,112.52332267492595,164.77247535088648,342.92161567564875,231.92961051921642
2014-04-23,112.62993421571029,167.40174796831352,347.2953764701637,233.90743569924066
2014-04-24,113.61523119747521,168.0017796348243,344.5170134584024,236.21687228669407
2014-04-25,115.55315388237759,173.13984607049707,355.55390616912354,248.09270581525263
2014-04-28,113.05981946080841,170.0593685384891,350.073739481925,244.45386278194457
2014-04-29,112.95320792002408,168.3159694444539,343.89959945578875,239.82906797476224
2014-04-30,110.54928962943535,165.65834887427835,336.6449849250787,234.17983078391464
2014-05-01,110.13488025316072,163.81100728683185,332.4774404074367,233.9044748831029
2014-05-02,110.5320942196314,163.05978653899555,335.10144991854463,231.13019016202102
2014-05-05,111.12705539884723,,,
2014-05-06,112.9738424117888,164.77247535088648,341.66209111031696,232.7941688314426
2014-05-07,111.21991061178844,161.55498271392725,334.14939752651446,223.8199351178896
2014-05-08,110.29479756433723,155.91610244636357,321.59613602537416,214.04332023100346
2014-05-09,109.65168923767044,157.8933721505742,325.32531660116047,221.04268958067001
2014-05-12,107.52117796296409,156.39329298429732,318.5856253486302,215.6776907390474
2014-05-13,107.11192720963068,156.45943820737725,316.2937845709284,213.64064923626802
2014-05-14,108.81943140316045,156.60354030051565,318.2769183473233,215.3993740220979
2014-05-15,112.1914512657102,167.43009592106205,339.7320549381468,234.64467891754308
2014-05-16,111.34027848041589,163.59131065303066,334.6383894165844,231.3137607625622
2014-05-19,111.76156602061207,164.08267516733866,337.87981293030595,235.1065662350338
2014-05-20,113.79062437747524,168.81914560574052,348.37585097473755,241.95493396167447
2014-05-21,112.20004897061216,166.69304914960003,340.19511544010703,238.53223050642302
2014-05-22,109.62245704100377,165.96781402511655,336.13006164689887,236.77350572059308
2014-05-23,108.76096700982711,163.03616324503844,332.1687334061299,229.46325067646168
2014-05-27,107.20822150453266,157.88392283299135,320.43786735647103,220.76733367985824
2014-05-28,107.85820799512103,155.7601887062466,316.8877368414427,215.4911593223685
2014-05-29,107.17039160296403,156.62952592386847,316.73338334078926,214.83089732364786
2014-05-30,107.04142602943459,155.56647769579826,313.2993266582523,215.76947603931802
2014-06-02,107.47131127453271,153.93410808336148,312.66832954758115,213.8271806529469
2014-06-03,106.78865350531689,153.6506285558761,314.07109416151934,213.9189659532175
2014-06-04,106.52556373531684,152.66789952726006,310.86795031595983,212.16912361580086
2014-06-05,103.20684964315926,143.4548148839847,292.65423723885795,199.4879480977714
2014-06-06,98.12216696413857,136.54972606031959,275.9852939962953,176.90876423120756
2014-06-09,98.33367050472685,133.50232113985157,270.3112593122761,170.58742177708828
2014-06-10,98.50046597982492,136.42924726113827,277.5275941748241,176.53866221398746
2014-06-11,100.55359791041359,140.48300450417946,285.28354887565644,177.90655926963294
2014-06-12,103.60234406864954,141.82244527154793,286.8147356021383,177.97465804080144
2014-06-13,102.850904660218,140.7806580080391,288.3323392205626,177.83549968232668
2014-06-16,103.78977403551231,144.26509386671376,294.7275134596345,184.3818641629158
2014-06-17,103.03489554512001,141.71614044874093,291.31691850919685,184.8674380095086
2014-06-18,97.5839506372757,141.2082396286629,288.7953997225228,183.4462462633834
2014-06-19,96.72418014707945,134.41418028659626,274.7492311630628,170.98713195568598
2014-06-20,97.69228171904044,137.2229899380974,276.6014731709037,175.83694878933818
2014-06-23,96.0896695253146,137.60568730020267,281.23331301851107,175.9849895962262
2014-06-24,96.72418014707945,137.13322142106034,282.15819919442635,176.16856019676737
2014-06-25,96.68119162256963,139.3774343469864,287.9211414948219,179.3751240739623
2014-06-26,97.64413457158943,141.41376228608982,292.55174651442405,188.01182474781055
2014-06-27,98.61567522551123,143.21621961501782,293.27165124147155,195.0467238911302
2014-06-30,100.99723948335486,147.0550048830492,298.5196702636874,201.15192676719298
2014-07-01,97.2847505066874,141.14918139377014,289.56716722578983,186.16131466171004
2014-07-02,97.89518755472676,138.43250258870177,286.4800972127217,185.49513103071388
2014-07-03,94.51972861021623,132.19595298402305,277.07935160892663,174.0219684968908
2014-07-04,,133.17631968324338,277.37324067417075,178.38917230008795
2014-07-07,96.25990408237345,138.2553278840234,287.0987460433405,184.68090659282964
2014-07-08,99.23127089649174,143.5351340834389,298.67402376434075,198.00457921275324
2014-07-09,98.28036473433468,145.12498176675282,302.8428031099879,205.03651753993512
2014-07-10,99.36023647002118,146.22818959455014,307.5882471340763,212.19281014490298
2014-07-11,100.33521620590375,145.2832578362655,303.76768928590315,212.06845586711702
2014-07-14,98.28208427531509,141.4444725682341,295.89689558058467,207.44366105993467
2014-07-15,98.8736063725701,146.02266693712323,308.55264780615875,213.54886393599742
2014-07-16,98.03790945609933,141.81299595396513,301.7092310011893,203.28667520251847
2014-07-17,104.06490059237512,145.47460651731814,310.8420189278501,211.3282518326768
2014-07-18,100.67052669708029,143.84459923427713,308.32173496918125,204.66641552271503
2014-07-21,102.30924925139436,148.21727094573933,315.7689826687068,210.22090659715428
2014-07-22,100.8510785000215,144.10209313840969,305.31122429243726,199.94983541526207
2014-07-23,100.67740486100186,142.90202980538817,304.07639628721,196.8972339772307
2014-07-24,101.4013316137471,141.78228567182086,300.1916273827651,196.22808953009678
