IndexSymbol,VIXIG,VIXIG,VIXHY,VIXHY,VIXIE,VIXIE,VIXXO,VIXXO,VIXFS,VIXFS
IndexType,CreditVix_pc,CreditVix_bp,CreditVix_pc,CreditVix_bp,CreditVix_pc,CreditVix_bp,CreditVix_pc,CreditVix_bp,CreditVix_pc,CreditVix_bp
Date,,,,,,,,,,
2014-02-18,47.71572936,34.99203668,47.27291111,172.12806,53.16676867,42.91452434,49.48494045,148.93198,61.56883525,61.56329511
2014-02-19,48.63145835,36.78186272,48.30223051,181.6494144,52.12452076,41.95068498,49.95468861,151.8310229,61.69077607,63.089385300000004
2014-02-20,47.90602097,35.44511011,47.15204742,171.92675580000002,52.59150499,43.44897544,49.6500476,153.0447107,61.77105499,64.11031519
2014-02-21,45.98778344,33.58093938,45.97381741,168.2212875,50.88597594,40.91722607,48.55730442,146.7656236,59.53165920000001,59.19832420000001
2014-02-24,44.6021391,31.78198889,44.35104435,157.52464080000001,50.24725245,39.81850171,47.52214682,139.73496569999998,58.41370039,56.58501096
2014-02-25,45.800353,33.34701113,43.74062973,156.0577045,50.16725806,39.92440518,47.20537786,138.1232241,58.23168822,56.43572037
2014-02-26,45.19613564,32.78062346,43.45066321,154.75998930000003,48.56599779,39.00860721,46.04851229,135.1212775,56.88834069,55.58533586
2014-02-27,45.62038576,32.79906328,44.37289416,156.6672852,49.64740544,40.15503478,46.79540013,135.88575490000002,58.5867312,58.42501472
2014-02-28,45.73723812,32.97961411,46.04034363,165.521049,48.93554062,38.502829600000005,45.57861985,128.3048909,56.7794917,54.62336235
2014-03-03,48.75733303,36.42622912,49.37365121,182.1219354,50.5542628,41.84155617,47.91042495,142.9377363,59.04844232,60.22250169
2014-03-04,47.0030165,33.63577792,47.70104778,171.1924966,50.71948162,40.41621294,47.17210705,135.5939846,57.44887868,55.85841661
2014-03-05,46.79376586,33.53979915,46.58834726,169.6946821,51.01737045,40.96830033,46.54242627,131.6762312,56.85927081,54.93060571
2014-03-06,47.21610272,34.14306183,46.65483137,167.14359340000001,51.06821094,40.83941393,47.56956018,135.0868288,58.13111162,55.32698836
2014-03-07,47.39939339,34.84255066,44.40623771,160.41157869999998,50.60505146,40.6387051,48.688610499999996,140.4344834,56.95294653,53.85742109
2014-03-10,48.11820507,35.44677036,46.72524229,169.6842697,51.56823021,42.42748457,49.89554983,143.9093382,58.20879059999999,56.49329656
2014-03-11,46.4902264,33.98095308,44.83071494,161.715251,50.91263316,41.47735381,49.21165825,140.7204868,56.33206881,53.83018745
2014-03-12,49.08193848,36.63523573,48.4527031,179.63153119999998,52.02672936,42.946557299999995,51.34673664,151.5111009,59.54802212,58.88358951
2014-03-13,53.871739399999996,41.9181679,52.58447866,202.5100535,55.27182597,47.86762145,54.91494227,170.004426,63.01947998,66.35383606
2014-03-14,55.58649704,43.62538785,55.61607581,214.77463959999997,56.44372037,48.33931436,55.8429469,172.88393259999998,62.70605955,65.57856977
2014-03-17,52.42323497,39.39336918,51.94185549,193.5665986,53.70808475,44.059635,52.65199922,154.68919440000002,59.78263941,59.62015968
2014-03-18,49.66729291,36.22932670000001,48.4148222,175.4290254,51.46262131,40.80851253,51.10318059,144.89481980000002,58.44452253,56.6588471
2014-03-19,50.88676145,38.07876945,49.97214841,185.65036750000002,51.94784893,40.96445694,51.62950264,143.8850778,58.92523221,56.99958826
2014-03-20,46.26574824,37.79661312,49.7309427,180.103259,50.82780736,45.56457286,44.74731969,151.605213,55.74032548,61.61131104
2014-03-21,44.92816659,36.43875874,49.49869694,180.2125444,48.87408745,42.22122637,46.46021907,155.7103184,54.79041587,58.96426739
2014-03-24,47.74713468,39.62610001,51.54393468,189.0456817,49.28619315,43.64664444,47.48772945,162.0025106,54.55047513,59.89268515
2014-03-25,46.32595659,37.71259168,48.93531951,175.197022,48.36465536,42.80357997,47.20381602,159.03655,54.54342865,59.94003089
2014-03-26,47.47411477,39.10035657,50.05955984,181.0385775,48.94715103,43.07649997,47.36791108,156.969832,55.23492175,58.80389422
2014-03-27,48.52101408,39.75744432,49.5267557,195.2960786,49.44344028,43.73941465,47.99813517,159.04651830000003,56.34711252,60.40976747
2014-03-28,47.78368936,38.594318900000005,48.53533965,188.956085,48.12982757,41.520843400000004,46.56763,148.2997351,53.24385202,55.78601816
2014-03-31,47.06301389,37.401376299999995,47.72529342,183.55283319999998,47.07416053,39.59244426,46.48613011,146.2747124,53.24578589,54.30020204
2014-04-01,44.52462623,34.27345553,43.87249007,163.6623376,44.79754205,36.09198638,45.19090569,138.07038669999997,51.15410935,49.23909819
2014-04-02,43.68052684,33.56567088,43.49897631,162.45396599999998,44.2038476,35.10939836,45.344126,138.6796158,50.93382929999999,48.7988342
2014-04-03,44.31173736,33.97285803,44.56965178,168.10931000000002,44.57470629,35.21130813,45.65869512,139.2737539,51.20210242,47.92165347
2014-04-04,45.54558813,35.59269751,47.45961333,186.1318204,42.42901527,32.33851071,44.06721778,131.4013862,50.51159677,45.29823928
2014-04-07,46.72794266,37.15233168,49.37263732,198.3776685,44.17576761,34.30918478,45.74995413,140.6084959,50.09077176,45.10212909
2014-04-08,45.76121356,35.77675403,46.88513752,184.4753715,43.97020564,34.43683636,46.51430546,144.437864,52.38043587,47.85386572
2014-04-09,42.89294348,31.87077979,45.44751021,174.44560090000002,43.57119331,33.81623908,45.79018195,139.64728300000002,50.18647713,44.65435582
2014-04-10,44.65314231,34.34600791,48.180453299999996,190.7326737,43.83299933,33.7187987,45.54800846,135.7846511,49.94002316,43.72125553
2014-04-11,49.46487781,39.53990802,50.53557795,205.2286267,45.81711328,36.79017658,47.03117128,145.8354961,50.57763195,44.20157293
2014-04-14,47.12046171,36.76927796,48.56247423,193.0617936,44.99479524,35.1704201,46.44951798,142.360391,52.83341933,45.93440566
2014-04-15,48.9744351,39.10478303,49.91108423,200.47159019999998,46.16179948,37.66095168,48.23321991,155.9037156,53.27455391,48.04071171
2014-04-16,48.70051873,38.43368603,49.01360704,193.5620552,45.24876669,35.50314166,47.54199832,148.2805635,51.60759902,44.57097655
2014-04-17,46.11771529,35.80901947,46.16339427,179.9902004,44.12351909,34.371686499999996,45.934516200000004,142.55999740000001,52.01695672,45.06736745
2014-04-18,46.15382286,35.88985197,46.19506823,180.0277976,47.84138063,37.28501266,45.96473311,142.8433615,52.05022713,45.16973839999999
2014-04-21,44.89223643,34.30970296,44.45683837,170.8379659,47.94463778,37.4664205,46.0487985,143.55868930000003,52.14739751,45.37799149
2014-04-22,41.91070061,30.75124692,42.20001101,158.67228799999998,43.46712263,32.84420388,45.38232951,136.6700635,51.70524901,43.9824883
2014-04-23,42.50185641,31.64373306,42.84610638,164.3928584,44.73708182,34.84308859,46.54456968,143.0970879,51.57648697,44.21931342
2014-04-24,43.73486967,33.0054951,43.87856814,169.9227345,46.54004798,36.69655878,47.56018048,145.73168930000003,53.64058528,46.96188374
2014-04-25,47.14513054,36.95777075,46.64268003,185.56978869999998,50.40158273,41.4434092,51.40010492,164.09479069999998,53.53637809999999,49.37961466
2014-04-28,44.03879579,33.14312537,43.40337287,168.4609263,47.83523352,38.04578625,50.09143063,156.7659605,56.36895884,50.78114453
2014-04-29,43.44818961,32.55688574,43.16159343,168.8784414,48.8064933,38.34850672,49.306110100000005,150.815046,58.87350215,52.24705477
2014-04-30,40.51339455,29.14811515,41.28785391,159.6826692,48.11878393,37.42403255,47.80984,142.9772356,57.58624881,50.03322451
2014-05-01,39.96863856,28.91699599,40.73369113,158.79558319999998,47.051027500000004,36.16697727,47.08432963,139.2667095,57.27802582,49.42794484
2014-05-02,41.64512796,30.54532965,41.86672806,165.0927588,47.02505408,36.10415609,47.51892882,142.2489475,59.42852802,51.57740226
2014-05-05,42.74396999,31.55258012,42.33418985,166.7621225,50.02120427,37.792244700000005,47.53507337,142.3199006,59.42599572,51.56042597
2014-05-06,43.77429394,32.99181237,42.17050957,166.2305466,46.91200016,36.2219314,47.94851518,145.6983664,59.74308758,52.38035062
2014-05-07,43.10026646,31.98354871,43.01116158,168.55669319999998,46.87581713,35.5436535,48.61547968,144.8667335,58.55395533,49.405640399999996
2014-05-08,41.26154009,29.91729126,40.9121316,159.2013948,44.72283235,32.553252799999996,45.91609247,129.3351353,56.27452136,44.49396347
2014-05-09,39.71414532,28.65248878,40.394954399999996,156.2803846,45.42476055,33.81234535,46.51175874,133.4078844,57.08175550000001,46.70475177
2014-05-12,37.09783624,25.867475199999998,37.80353178,142.1013436,44.38240145,32.29806356,45.48371021,128.49300870000002,55.66646076,44.25122299
2014-05-13,38.24458853,27.05641585,37.90419323,142.98425769999997,44.462546100000004,32.26714091,44.76163992,124.80892790000001,55.48475647,43.40920258
2014-05-14,39.44257183,28.45905523,37.715047799999994,143.1655254,44.80156689,32.92223088,45.78669762,129.2192172,56.17136859,44.69125995
2014-05-15,41.44648370000001,30.86825532,39.91306285,155.51568989999998,47.74106269,37.84000849,47.96217221,144.91354740000003,59.14735801,52.12402941
2014-05-16,42.20618793,31.61214615,40.92541291,159.33673280000002,48.44793687,37.24066122,48.90298129,145.6651441,59.1565669,51.332626700000006
2014-05-19,44.26958599,33.82405198,41.44334111,163.0620997,50.32958076,39.62482147,50.7129573,155.41686719999998,59.08251417,52.2219055
2014-05-20,43.67041576,33.4870897,40.94926196,162.016612,50.59125196,40.75113937,50.76617268,158.5743165,60.70830721,55.29162607
2014-05-21,44.1214541,33.78966557,41.78750671,165.6395454,52.23458116,41.833563399999996,52.48221056,162.62322690000002,63.59724092,57.66310552
2014-05-22,40.14692852,29.52778512,36.79884229,132.1182625,48.29877201,37.84569333,50.27306875,153.08756259999998,61.52831956,55.36626632
2014-05-23,36.99767421,26.50352072,36.09887843,129.2361672,47.26343764,36.19484966,48.03575072,141.6398048,57.97160219,48.84925888
2014-05-26,37.12115262,26.6580267,36.25834787,130.3789827,47.30726666,36.16730488,48.08609843,142.02758930000002,57.9548183,48.89649393
2014-05-27,36.55072933,25.66609089,35.97118652,127.0824247,46.50183569,34.31777476,47.55236669,134.76277119999997,59.42181638,50.011141200000004
2014-05-28,38.56614923,27.56526168,37.37797204,132.48367620000002,46.50935409,34.16246078,48.03829815,137.7235499,56.87986765,45.70988215
2014-05-29,39.40118374,28.05541783,37.95532562,133.9004733,47.81192689,35.23675963,48.14729312,137.4547781,59.10087443,48.26757578
2014-05-30,38.99412816,27.50272678,36.65666323,128.1873369,46.904272999999996,34.55763364,47.50739818,132.55651709999998,58.29661547,47.54296354
2014-06-02,40.12523337,28.54017209,38.62178768,135.27643419999998,47.20049851,34.16876381,48.518931200000004,137.52280149999999,58.48127481,46.7864508
2014-06-03,39.32836549,27.58643066,37.78453836,131.0400629,48.20213312,34.35173193,47.04279883,131.0087228,58.63247712,46.92641125
2014-06-04,38.81757984,27.25533504,37.5894836,130.7865803,47.47572415,33.97269535,47.38306918,131.1513917,59.45684795,47.31942122
2014-06-05,38.0058186,25.71736193,38.96598397,134.6070808,47.54765858,32.20041194,49.07763174,128.88406129999998,60.01154211,45.4909043
2014-06-06,36.18083915,23.20326916,38.31702987,129.3261613,44.89336815,28.61107402,48.10405031,119.91489479999998,60.24686306,40.406929999999996
2014-06-09,38.46841929,24.96757608,37.12941389,123.53988229999999,44.80823909,27.72251195,46.15415933,111.11501170000001,55.32186273,34.77166059
2014-06-10,39.71853539,26.00895785,38.36742933,128.5987491,45.42214339,28.87177283,46.38882262,114.92565159999998,57.01384936,37.52914738
2014-06-11,41.28172377,27.74711669,39.60504855,136.0174932,46.43255432,30.34405719,46.08490508,116.7626247,56.79352207,37.77628863
2014-06-12,43.33288108,30.03350364,40.65618295,141.2590136,47.515769,31.43738165,45.35854384,113.81962150000001,56.88319203,37.43563272
2014-06-13,42.379165,28.99642679,41.14491671,143.0929086,47.37741665,31.11513978,47.38685842,122.48839050000001,56.57273473,36.96384768
2014-06-16,43.81848032,30.78396557,42.34684211,149.5797622,48.91449013,33.40413625,48.10130441,126.5489838,58.6391497,40.41572284
2014-06-17,44.28330496,30.79893774,42.68538936,151.18015780000002,48.51653457,32.64432217,48.21425939,126.40045690000001,60.30181505,41.99704986
2014-06-18,41.28708716,26.74773812,39.96250227,133.7179918,47.40653024,31.35862844,46.658518799999996,118.44564979999998,60.05895547,41.41103487
2014-06-19,40.40056575,25.77614509,39.281806599999996,130.6560267,47.14188920000001,29.75226568,47.14836575,116.03513079999999,58.8952905,37.86551512
2014-06-20,42.4986114,27.9935559,38.61535836,128.8059514,48.36583307,31.535973600000002,48.17739056,119.58149840000002,60.19166667,39.46583627
2014-06-23,40.47293191,25.78933648,37.83289051,124.0568263,48.12927605,31.15195469,47.92414017,119.8263519,60.64312573,39.4088279
2014-06-24,43.64157966,28.78058475,40.17979509,136.02311509999998,48.63842182,31.46329179,48.21667278,121.73341909999999,61.28717631,40.5372587
2014-06-25,44.19408007,28.78002451,41.99039982,142.1885486,50.43482684,33.62101065,50.42821881,132.086376,61.48363645,41.74230818
2014-06-26,44.98490177,29.60757283,42.04691318,142.80411569999998,52.17463993,35.63214967,50.75605855,135.0878516,62.46766508,44.94409064
2014-06-27,46.45670445,31.27419813,42.95028044,146.4741839,53.24760562,36.95486078,51.93380297,140.1472487,67.54253464,51.3577351
2014-06-30,45.5637905,31.0634175,43.35345819,148.8772438,54.10406779,38.02539935,52.88637407,142.9907445,68.22783790000001,53.34085874
2014-07-01,44.31577912,28.92446718,41.88468561,140.63936999999999,53.05402195,35.6807509,52.04408634,136.2538361,65.91171872,46.73581624
2014-07-02,45.65930682,30.29450339,41.60717963,140.6180113,53.06035836,34.85703622,52.54564396,136.50140249999998,67.36109381,47.30708162
2014-07-03,43.31066363,27.25738495,40.46072633,133.4001312,50.18132811,31.08475647,50.77662894,126.6772977,64.77201591,42.65347358
2014-07-04,43.30969536,27.24120356,40.46346912,133.2979145,49.67261888,31.48538478,49.52635371,123.57868570000001,66.6421331,46.30289178
2014-07-07,43.84590833,27.85761974,40.81278629999999,136.26069130000002,51.21374902,33.60453723,50.72567305,132.7654094,66.53394906,47.71691752
2014-07-08,44.50918939,29.331597499999997,40.58731496,136.49454980000002,52.33583257,35.8959655,50.58020479,136.4111476,69.38062029,54.04406949
2014-07-09,44.51944055,29.094516499999997,41.52114032,140.0178082,53.31263162,36.68825156,52.37024127,145.5256226,69.35008079,55.21477127
2014-07-10,46.49455442,30.56232558,42.06426091,141.0633542,55.38126753,38.14703281,55.40428102,156.4483535,71.35828569,57.52087465
2014-07-11,46.45450419,30.63105378,41.71039902,140.7121571,55.64555449,37.67732226,55.13517095,151.1923661,71.37628893,57.37404671
2014-07-14,45.35058576,29.31876995,39.90575059,131.34494070000002,54.87780335,36.43345912,54.34962635,145.88338180000002,74.10391173,57.98923808
2014-07-15,44.63809239,28.884384899999997,39.64736968,132.6064922,55.54526227,38.17951808,54.51122701,152.5027687,76.41320364,62.90619731
2014-07-16,44.71426489,28.87564971,38.66751372,128.8623408,54.76053583,36.60320434,54.55713159,149.80969069999998,74.2706985,57.47979917
2014-07-17,47.97270146,33.321132399999996,43.15080581,154.1900356,56.02159843,38.63990593,55.70709558,158.1128823,74.11967386,59.34346487
2014-07-18,45.88102413,30.16648344,42.38065681,146.8911681,54.53028234,36.78409848,54.25311531,149.23705159999997,74.15537977,58.11500664
2014-07-21,48.44309677,32.84514132,44.79509874,159.71030530000002,55.88548919,39.18780497,55.59443345,159.7231935,74.68264299,60.70153406
2014-07-22,49.26734448,33.2243658,45.36746971,159.3683345,55.40782684,37.58280911,54.97581273,152.04162240000002,72.47039659999999,55.834902
2014-07-23,48.8799635,32.71704729,44.76688713,156.07479569999998,54.3126292,36.3042278,53.74957999,146.57136540000002,71.0578286,52.76384899
2014-07-24,47.89148975,31.94797783,44.59970503,156.9629187,53.395348999999996,35.44853219,52.75437172,142.4589053,71.02355945,52.81596176
2014-07-25,48.299905700000004,32.65825108,46.00031496,165.41437549999998,53.77401305,36.54041184,53.73338034,149.0789694,73.01390502,58.84965212
2014-07-28,49.08344498,33.39176357,46.50608914,169.6279447,54.11407604,36.90714278,53.96560264,149.1136511,69.21781727,52.1152352
2014-07-29,50.44122306,35.06194953,47.51530076,174.74102130000003,54.13005543,37.08879241,53.18552753,146.10682930000002,69.68258204,52.23096993
2014-07-30,50.73054401,35.43716501,47.58870559,175.11078469999998,54.87723585,37.81104009,54.16483945,148.9436389,70.8304092,53.61450407
2014-07-31,55.51987299,41.63937332,52.64840783,206.893348,56.08138745,40.5373286,55.07887458,160.4557428,70.74857292,57.44130497
2014-08-01,59.08136135,46.09768096,56.489339199999996,227.2937588,61.54522534,46.5499036,60.45699523,188.37532240000002,70.6410293,59.72038966
2014-08-04,58.21188683,43.14785546,55.60858037,211.7172955,60.66967612,45.50207084,59.3741101,180.9839562,74.50225714,60.31558758
2014-08-05,59.81365969,45.77381683,58.30406547,228.9127241,60.53094475,44.68891972,59.29517797,177.4793419,73.32024758,57.85159586
2014-08-06,60.69466088,46.68893661,62.55961492,254.4032148,61.91812905,46.7875175,62.42668835,193.63317719999998,73.19327057,61.00151598
2014-08-07,62.34637905,49.92989861,62.81194288,260.3256404,64.25166314,51.08375111,64.32379856,210.4527543,75.99226955,66.66901334
2014-08-08,60.31469626,45.91589544,60.10893192,234.93078730000002,64.58390013,50.41375312,67.01295870000001,223.7440381,77.37894496,66.9041838
2014-08-11,56.07265906,40.83559598,55.46744627,208.93133740000002,62.79932963,46.92327882,65.04473879,201.3012887,75.22762469,61.61209354
2014-08-12,56.34424606,41.210462,53.22004573,198.9563699,63.43682198,47.55506568,65.42954744,204.85850119999998,75.67593261,61.85706483
2014-08-13,52.91410937,36.28422489,50.74588944,181.78515269999997,61.53638352,44.58960262,64.11420205,190.09592959999998,73.94730989,57.25171152
2014-08-14,50.35969013,32.98054656,50.30598233,178.3035531,60.83619714,42.67648977,62.21079502,178.89737649999998,72.72144113,54.01886151
2014-08-15,49.1064907,32.2255922,48.07888968,170.2358562,59.22299757,42.79952813,60.52588184,180.8589552,72.36233786,55.12596517
2014-08-18,48.87521349,30.66728206,48.02940435,166.09153669999998,58.34803186,38.77795483,60.70411784,171.3527338,71.52040307,51.52833363
2014-08-19,48.16530356,30.45849981,46.39487433,160.4101089,56.03971918,36.20187358,58.72665706,160.0733778,70.3032066,49.229729799999994
2014-08-20,49.18434223,31.50865569,46.149238000000004,160.1083838,57.03306114,37.25185465,59.90991002,165.085,70.42554779,49.66631093
2014-08-21,47.22962664,29.35094162,45.34649201,153.98042790000002,55.51208771,35.33571044,58.75636233,159.31446119999998,68.85743224,47.146615399999995
2014-08-22,48.13787301,31.03771824,45.97109291,161.1338352,56.19373286,36.46067081,58.88471086,160.8668634,68.73916035,48.45405706
2014-08-25,44.43042898,27.17906529,42.44241095,143.50380330000002,56.2078485,36.61465881,58.87032687,161.1131718,68.73353688,48.57282492
2014-08-26,44.33942229,27.13085698,41.83019168,142.02784609999998,53.89574717,32.90321787,56.54436537,142.3651037,65.61449,41.66443543
2014-08-27,46.17901248,28.6695522,41.95971456,142.1826635,54.80902044,34.33265479999999,57.56774706,148.2575733,66.63456577,42.829631799999994
2014-08-28,47.06615286,29.64232366,43.40220939,148.263257,56.08139343,36.162963700000006,58.39909973,155.10419280000002,67.33017245,44.5035959
2014-08-29,46.74126178,29.300004600000005,42.31355615,144.8424542,55.94232251,36.37578737,58.30141999999999,155.97068059999998,67.62711434,44.68563267
2014-09-01,46.76518041,29.31148655,42.35049874,145.0572675,56.69147755,36.95446888,58.62913697,154.7127738,69.29748154,44.49836187
2014-09-02,47.33323031,29.97703923,42.90056497,146.095799,56.94184553,36.379482200000005,59.07646682,155.46290449999998,68.55958992,44.130886700000005
2014-09-03,47.81076404,30.36067438,44.50775071,153.92201519999998,56.46971771,35.30257561,58.75286542,149.55079519999998,69.97007959999999,45.66882252
2014-09-04,48.48313957,30.95607334,46.70389056,165.5289116,56.27780983,34.14403861,58.38772639,145.37245430000002,70.54822282,44.6422867
2014-09-05,48.09370349,30.09694122,47.29746447,167.141045,55.23752801,33.25983503,58.49637858,145.78010590000002,68.75547082,42.50837471
2014-09-08,48.32384707,30.39942894,46.94011254,166.1480379,55.06690265,33.49284711,57.91039491,145.791185,69.23908662,43.84235571
2014-09-09,49.84397656,33.00143709,47.96018448,176.5816141,55.46038807,35.01568781,57.79043715,150.4156111,69.55314624,45.26393156
2014-09-10,50.35677756,32.70944268,48.84819993,176.9102696,56.97931941,36.56037458,58.84002393,156.70450390000002,70.59141736,46.67271671
2014-09-11,52.39045646,34.72050806,51.6239725,190.0620401,59.45093860000001,38.417617,60.70969574,159.8749273,71.63692947,46.75447077
2014-09-12,54.10285582,36.43816273,52.86863676,198.46334819999998,58.83595940000001,37.83683527,60.49571409,159.1149385,70.36543411,45.47673617
2014-09-15,56.96327225,39.41914499,55.13300154,212.42052009999998,60.19159881,40.30380211,61.77628888,167.01389319999998,70.33483841,47.31357312
2014-09-16,56.39898257,38.18817769,56.39492596,215.88908680000003,61.3494824,41.37797743,64.08145408,178.4388375,71.70072627,49.47567098
2014-09-17,54.67049661,36.00230537,54.74964698,203.0542686,60.46128198,38.94129588,62.51438628,163.8408497,70.30488778,45.54213696
2014-09-18,52.77640876,33.59529969,53.45549361,196.1747845,58.99890558,36.83899068,61.32798045,156.0364217,70.90886034,44.8806505
2014-09-19,49.54426196,31.04156997,49.81918869,180.48743340000001,55.96135204,34.20733473,58.06417476,143.93528419999998,68.68020633,42.48628009
2014-09-22,53.02118984,35.39183978,52.45286809,196.5344376,56.68668353,35.73367619,58.81953495,149.49933180000002,68.61100851,43.50447468
2014-09-23,55.22582625,38.07228036,54.35550584,210.17334849999997,57.22937078,37.15886728,58.85029352,154.9752424,68.57137026,44.66372658
2014-09-24,54.88516407,36.93676017,55.14516603,212.92319590000002,57.05784073,36.65672227,58.94400975,156.23900780000002,67.54501529999999,43.35585858
2014-09-25,59.20394279,42.12744605,58.900540799999995,237.1853801,59.48487777,40.21042692,61.21052604,171.36378100000002,69.81301747,46.96532526
2014-09-26,65.18582243,49.19444559,61.77715016,252.36481650000002,62.95499548,44.33022396,64.37518027,184.5707084,71.89782002,51.00070559
2014-09-29,66.70781452,51.72765092,66.26208787,279.7298335,67.33129761,49.94595021,66.11109083,196.97116619999997,73.59111988,56.07508412
2014-09-30,64.48382679,48.01404215,62.25114572,252.4494344,66.06210155,46.0568005,66.74797289,188.71073069999997,73.71731891,53.24341599
2014-10-01,66.711928,50.91413742,62.4368081,253.4200889,66.43621557,46.42397271,67.91108025,191.83454730000003,71.22470625,49.491547499999996
2014-10-02,65.56271242,48.46970891,60.72027066,239.04421159999998,68.64493086,49.86785751,70.01787672,203.26352749999998,73.04277852,51.47347638
2014-10-03,58.10863343,39.09814959,57.26424245,212.24216040000002,65.14260251,42.87243439,68.34374953,184.3777555,69.59189401,44.83087496
2014-10-06,55.39223098,42.44992535,56.97859342,215.6117193,58.01814346,40.74625197,50.14384994,179.97264919999998,64.48936323,44.58689642
2014-10-07,59.12856882,47.08019866,59.72359474,234.1455159,58.36065269,42.92075129,54.64574754,209.06853049999998,66.03396308,48.10387392
2014-10-08,58.18571739,44.46428984,58.94477698,222.12960479999998,61.46392370000001,46.09146943,59.63708939,231.09124169999998,67.60851368,50.70324535
2014-10-09,59.35679265,46.92892578,57.16085872,238.53284530000002,60.821759400000005,44.51069771,58.01297706,222.5896481,67.46212169,49.75271665
2014-10-10,62.72848723,51.50865366,62.57179704,274.8121792,62.98167285,48.367606200000004,63.49775078,259.921864,68.80860155,51.93416346
2014-10-13,63.5690379,51.74657062,61.90752921,264.1538541,66.46871556,51.90467672,63.27506362,257.01525219999996,68.59648142,52.29117106
2014-10-14,67.05855419,56.57128213,69.08493703,318.2833588,66.60001598,50.96543148,64.75436597,263.2892838,71.46396677,53.34137077
2014-10-15,73.2866249,62.86264533,71.50674769,329.91928310000003,74.8897699,64.75879867,70.77383295,315.2544367,71.28106875,58.34677137
2014-10-16,74.20049979,63.69919888,72.6993766,329.0580748,79.86987059999998,70.85458527,70.63988217,320.2464814,71.11429496,61.50474867
2014-10-17,65.77851501,52.96436098,65.72650895,282.2529126,75.02847897,61.29508928,70.77385087,292.4184304,78.14264515,64.45821903
2014-10-20,64.27433815,50.82075833,63.83667563,267.01757319999996,74.56085704,62.50201267,70.12856419,296.4254326,77.91542976,66.63890765
2014-10-21,57.50715757,43.19325585,56.71564172,226.118573,68.19926325,51.95708382,65.43936115,257.66717689999996,75.04087136,58.946043700000004
2014-10-22,56.63889498,43.55795218,56.72774459,232.93912400000002,65.30569364,48.90354469,62.43960531,239.85406519999998,75.03785387,57.4191779
2014-10-23,51.10296824,37.33510363,53.49835858,211.02825359999997,63.47182392,46.46042661,60.5658642,231.5838278,71.70236854,53.81922503
2014-10-24,49.42681637,35.54424004,49.78839337,193.1103415,61.11815645,44.369546,58.73094678,222.57958829999998,71.68042672,53.26615603
2014-10-27,51.76758123,37.63219669,52.06672538,205.4532814,64.682106,49.05719805,61.53621916,239.0012762,69.90242365,52.94066738
2014-10-28,51.00211007,36.85974514,49.55419394,191.3996318,63.63076713,47.0532859,61.18375546,236.67723199999998,70.35962783,52.56574008
2014-10-29,51.21144729,37.47839345,50.468175,200.6837783,63.05388441,46.88969045,61.23465527,241.52464019999996,71.13034428,54.83884847
2014-10-30,53.16208815,39.12640448,52.34317925,208.9146795,63.75757726,47.56418656,63.68191783,256.2910045,72.37849819,57.02954537
2014-10-31,50.50549732,35.9852104,51.02219865,199.16118600000001,61.98865010000001,44.3626796,61.88391281,240.97969750000001,72.40259363,55.21391692
2014-11-03,50.57298936,36.04973565,51.1494286,200.21769799999998,60.82041383,43.78999683,61.10552277,239.9893509,69.20070838,52.5272463
2014-11-04,52.55055814,38.54511097,53.28094457,214.3920994,62.04287862,45.73134451,61.25765143,244.81312400000002,69.11363745,53.54736467
2014-11-05,52.29009767,38.20300554,51.80467236,205.75184480000001,62.73334564,46.30849035,62.10429462,243.104352,69.70279107,52.95231095
2014-11-06,51.90348951,37.96942853,50.06360768,196.73532930000002,60.47969663,43.29893754,59.93870927,228.22358760000003,69.02775856,51.0984416
2014-11-07,49.34168496,35.92101224,47.87400559,186.922538,58.88730219,42.22859264,59.63574314,232.9874617,66.16717239,49.42972084
2014-11-10,48.90549581,34.89977414,47.54841513,182.85575419999998,58.1345675,40.54141144,58.38107989,220.0166497,64.09040548,45.39393181
2014-11-11,48.85819716,34.84296378,47.49691251,182.74249319999998,56.41548732,38.93196865,56.44954028,210.44384869999996,63.71696911,44.18142144
2014-11-12,48.45166963,34.56156153,48.14123897,186.12226619999998,57.80952629,40.96848163,58.127129599999996,222.9568523,63.65256579999999,45.1869054
2014-11-13,49.02099049,35.37892153,47.60323076,184.2034627,57.48200472,40.03100452,58.13514899,223.9469151,63.66411452,45.43917753
2014-11-14,48.29120474,35.07585739,47.17335245,183.8540127,57.82130178,40.67539433,59.08454075,232.7826913,63.61334654,46.54218913
2014-11-17,50.30019831,37.27899756,47.92750873,189.9868022,57.21620652,40.13136006,57.26870542,220.7609943,64.82652311,47.85730652
2014-11-18,49.4377724,36.7619375,47.33391025,188.0489669,55.8598855,39.64375513,56.458783700000005,221.4012944,65.95520866,50.3765744
2014-11-19,49.33105633,36.701946899999996,46.96362477,188.3165959,55.51845642,39.29155954,55.16179762,215.2049357,62.24228927,46.65322977
2014-11-20,49.236220200000005,36.42392466,49.34493245,199.4218631,56.87931383,40.589580100000006,57.48387966,231.89888019999998,63.91000303,48.05505749
2014-11-21,43.91897837,30.74243037,45.36869364,177.6626438,51.458800200000006,34.19025159,54.83692599,211.2298912,61.05323234,43.18666139
2014-11-24,42.73289141,29.02196511,43.36594238,165.3282722,51.50611583,33.47822835,54.91947267,207.14804569999998,60.97184099,42.06588258
