Date,refloc,IndexSeries,IndexSymbol,CreditVix_pc,CreditVix_bp,NearTerm,NextTerm,Percentage_Near,BasisPoint_Near,D1,Percentage_Next,BasisPoint_Next,D2,sigma1sq_pc,sigma2sq_pc,sigma1sq_bp,sigma2sq_bp,T1,T2,IndexVersion
2019-01-23,L1730,30,VIXIE,46.64412308,40.7870511,2019-02-20,2019-03-20,46.57590877,40.59142493,28,47.0851073,42.03643625,56,0.216931528,0.221700733,0.164766378,0.176706197,0.076712329,0.153424658,1
2019-01-23,N1730,31,VIXIG,47.54749521,39.28674138,2019-02-20,2019-03-20,47.62672056,39.19811761,28,47.02927739,39.85799299,56,0.226830451,0.221175293,0.153649242,0.158865961,0.076712329,0.153424658,1
2019-01-23,L1730,30,VIXXO,43.11884968,155.678672,2019-02-20,2019-03-20,43.01464425,154.5564343,28,43.79014105,162.7847443,56,0.185025962,0.191757645,2.388769138,2.649887298,0.076712329,0.153424658,2
2019-01-24,L1730,30,VIXFS,55.51017627,55.25101234,2019-02-20,2019-03-20,55.37049456,54.89837239,27,56.07797853,56.67078478,55,0.306589167,0.314473968,0.301383129,0.321157785,0.073972603,0.150684932,1
2019-01-24,N1730,31,VIXHY,42.09349259,177.2543411,2019-02-20,2019-03-20,42.05315749,176.1942523,27,42.25809891,181.5266136,55,0.176846806,0.178574692,3.104441455,3.295191146,0.073972603,0.150684932,3
2019-01-24,L1730,30,VIXIE,46.17704483,39.83798902,2019-02-20,2019-03-20,46.00528094,39.47750393,27,46.87316151,41.27993284,55,0.211648587,0.219709327,0.155847332,0.170403286,0.073972603,0.150684932,1
2019-01-24,N1730,31,VIXIG,48.24786598,39.45752887,2019-02-20,2019-03-20,48.4946219,39.41212709,27,47.22498582,39.64272194,55,0.235172835,0.223019929,0.155331576,0.15715454,0.073972603,0.150684932,1
2019-01-24,L1730,30,VIXXO,43.07835595,154.4195053,2019-02-20,2019-03-20,42.9314653,152.8101171,27,43.67412801,160.8357572,55,0.184311071,0.190742946,2.335093188,2.586814079,0.073972603,0.150684932,2
2019-01-25,L1730,30,VIXFS,54.59856003,52.70374337,2019-02-20,2019-03-20,54.51627123,52.28829331,26,54.83558955,53.88594306,54,0.297202383,0.300694188,0.273406562,0.290369486,0.071232877,0.147945205,1
2019-01-25,N1730,31,VIXHY,40.53734237,166.3737636,2019-02-20,2019-03-20,40.53659289,165.2480183,26,40.53950747,169.583944,54,0.164321536,0.164345167,2.730690754,2.875871406,0.071232877,0.147945205,3
2019-01-25,L1730,30,VIXIE,45.36638142,37.7274055,2019-02-20,2019-03-20,45.16534056,37.28293416,26,45.94222462,38.98297739,54,0.203990799,0.2110688,0.139001718,0.151967253,0.071232877,0.147945205,1
2019-01-25,N1730,31,VIXIG,46.84032199,37.99878245,2019-02-20,2019-03-20,47.16170712,38.03377951,26,45.89923706,37.8974983,54,0.222422662,0.210673996,0.144656838,0.143622038,0.071232877,0.147945205,1
2019-01-25,L1730,30,VIXXO,41.69867999,146.6144392,2019-02-20,2019-03-20,41.46718245,144.4611808,26,42.36034469,152.6644579,54,0.171952722,0.17943988,2.086903275,2.330643672,0.071232877,0.147945205,2
2019-01-28,L1730,30,VIXFS,55.2793694,54.76748421,2019-02-20,2019-03-20,55.18696545,54.11590395,23,55.4041412,55.63688931,51,0.304560116,0.306961886,0.292853106,0.309546345,0.063013699,0.139726027,1
2019-01-28,N1730,31,VIXHY,42.87921331,178.3760713,2019-02-20,2019-03-20,42.96312864,176.7064069,23,42.76541873,180.6104624,51,0.184583042,0.182888104,3.122515424,3.262013912,0.063013699,0.139726027,3
2019-01-28,L1730,30,VIXIE,46.54366151,39.91667074,2019-02-20,2019-03-20,46.28722636,39.21206621,23,46.88837094,40.85061954,51,0.214250732,0.219851933,0.153758614,0.166877312,0.063013699,0.139726027,1
2019-01-28,N1730,31,VIXIG,47.574056,39.26284474,2019-02-20,2019-03-20,47.99247125,39.25363297,23,47.00203647,39.27530428,51,0.23032773,0.220919143,0.15408477,0.154254953,0.063013699,0.139726027,1
2019-01-28,L1730,30,VIXXO,42.79322224,152.9627665,2019-02-20,2019-03-20,42.49435563,149.6700233,23,43.19427984,157.307988,51,0.180577026,0.186574581,2.240111588,2.474580308,0.063013699,0.139726027,2
2019-01-29,L1730,30,VIXFS,56.14267139,54.65649545,2019-02-20,2019-03-20,56.01580159,53.93513419,22,56.28189786,55.43915285,50,0.313777003,0.316765203,0.29089987,0.307349967,0.060273973,0.136986301,1
2019-01-29,N1730,31,VIXHY,41.81659464,173.5018837,2019-02-20,2019-03-20,41.96771963,172.0725097,22,41.64972381,175.0607156,50,0.176128949,0.173469949,2.96089486,3.064625416,0.060273973,0.136986301,3
2019-01-29,L1730,30,VIXIE,46.53613775,39.2893155,2019-02-20,2019-03-20,46.30970773,38.58114837,22,46.78394502,40.05384059,50,0.214458903,0.218873751,0.148850501,0.160431015,0.060273973,0.136986301,1
2019-01-29,N1730,31,VIXIG,48.12273337,39.58224848,2019-02-20,2019-03-20,48.87117585,39.80595771,22,47.28576603,39.33469884,50,0.238839183,0.223594367,0.158451427,0.154721853,0.060273973,0.136986301,1
2019-01-29,L1730,30,VIXXO,43.29326311,154.5363235,2019-02-20,2019-03-20,43.07124615,151.003835,22,43.5361741,158.3310585,50,0.185513224,0.189539845,2.280215818,2.506872409,0.060273973,0.136986301,2
2019-01-30,L1730,30,VIXFS,54.78956064,52.9792382,2019-02-20,2019-03-20,54.4401092,51.86400598,21,55.10382145,53.96840346,49,0.296372549,0.303643114,0.268987512,0.291258857,0.057534247,0.134246575,1
2019-01-30,N1730,31,VIXHY,38.95021047,154.6237541,2019-02-20,2019-03-20,39.30837331,154.2800895,21,38.62329655,154.9340319,49,0.154514821,0.149175904,2.380234602,2.400455424,0.057534247,0.134246575,3
2019-01-30,L1730,30,VIXIE,45.73710671,37.58181927,2019-02-20,2019-03-20,45.41487001,36.78125833,21,46.0267103,38.29171691,49,0.206251042,0.211845806,0.135286096,0.146625558,0.057534247,0.134246575,1
2019-01-30,N1730,31,VIXIG,44.59458266,34.84340899,2019-02-20,2019-03-20,44.9033424,34.75545694,21,44.31337489,34.9227938,49,0.201631016,0.196367519,0.120794179,0.121960153,0.057534247,0.134246575,1
2019-01-30,L1730,30,VIXXO,42.00022641,146.27201,2019-02-20,2019-03-20,41.50068941,141.771783,21,42.44712315,150.2275268,49,0.172230722,0.180175826,2.009923845,2.256830981,0.057534247,0.134246575,2
2019-01-31,L1730,30,VIXFS,53.18651404,49.1580604,2019-02-20,2019-03-20,52.69729467,48.05309155,20,53.55049564,49.97075517,48,0.277700487,0.286765558,0.230909961,0.249707637,0.054794521,0.131506849,1
2019-01-31,N1730,31,VIXHY,39.72408184,156.6388275,2019-02-20,2019-03-20,40.17858058,156.7823444,20,39.37976554,156.5311036,48,0.161431834,0.155076593,2.45807035,2.450198639,0.054794521,0.131506849,3
2019-01-31,L1730,30,VIXIE,44.98500591,35.99541606,2019-02-20,2019-03-20,44.9353806,35.48741395,20,45.02218899,36.37176168,48,0.201918843,0.20269975,0.125935655,0.132290505,0.054794521,0.131506849,1
2019-01-31,N1730,31,VIXIG,43.93477974,32.71838704,2019-02-20,2019-03-20,44.79500658,32.97769819,20,43.27839025,32.52254686,48,0.200659261,0.187301906,0.108752858,0.105771605,0.054794521,0.131506849,1
2019-01-31,L1730,30,VIXXO,41.37528254,138.8133796,2019-02-20,2019-03-20,41.03037063,134.7490336,20,41.63209127,141.7852022,48,0.168349131,0.173323102,1.815730205,2.010304356,0.054794521,0.131506849,2
2019-02-01,L1730,30,VIXFS,57.79059146,54.43240154,2019-02-20,2019-03-20,57.71180761,53.63653745,19,57.83975786,54.92377136,47,0.333065274,0.334543759,0.287687815,0.301662066,0.052054795,0.128767123,1
2019-02-01,N1730,31,VIXHY,39.24138557,155.985697,2019-02-20,2019-03-20,39.61838188,155.4470593,19,39.00400465,156.3212734,47,0.156961618,0.152131238,2.416378825,2.443634052,0.052054795,0.128767123,3
2019-02-01,L1730,30,VIXIE,47.24517268,38.11932597,2019-02-20,2019-03-20,47.48663853,37.70154646,19,47.09368653,38.37802897,47,0.225498084,0.221781531,0.142140661,0.147287311,0.052054795,0.128767123,1
2019-02-01,N1730,31,VIXIG,45.72388927,34.57621865,2019-02-20,2019-03-20,47.42280088,35.46698045,19,44.62966855,34.00786824,47,0.224892204,0.199180732,0.12579067,0.11565351,0.052054795,0.128767123,1
2019-02-01,L1730,30,VIXXO,42.28202559,142.6437167,2019-02-20,2019-03-20,42.01707434,138.66628,19,42.44671668,145.0733171,47,0.176543454,0.180172376,1.922833721,2.104626734,0.052054795,0.128767123,2
2019-02-04,L1730,30,VIXFS,57.43122084,55.50226749,2019-02-20,2019-03-20,57.33516945,54.52321506,16,57.46610882,55.85403178,44,0.328732166,0.330235366,0.297278098,0.311967287,0.043835616,0.120547945,1
2019-02-04,N1730,31,VIXHY,39.10899799,153.6461377,2019-02-20,2019-03-20,41.51620584,162.1345146,16,38.19605462,150.4407558,44,0.172359535,0.145893859,2.628760082,2.263242101,0.043835616,0.120547945,3
2019-02-04,L1730,30,VIXIE,46.76930463,37.93826454,2019-02-20,2019-03-20,46.54239602,37.06137178,16,46.85154439,38.25215102,44,0.216619463,0.219506721,0.137354528,0.146322706,0.043835616,0.120547945,1
2019-02-04,N1730,31,VIXIG,42.62402766,31.96953504,2019-02-20,2019-03-20,44.09355811,32.79242186,16,42.07693014,31.66500195,44,0.194424187,0.177046805,0.107534293,0.100267235,0.043835616,0.120547945,1
2019-02-04,L1730,30,VIXXO,42.51952449,144.1566069,2019-02-20,2019-03-20,42.25159878,139.449838,16,42.6165344,145.8304995,44,0.17851976,0.1816169,1.944625731,2.12665346,0.043835616,0.120547945,2
2019-02-05,L1730,30,VIXFS,56.9353544,52.82406896,2019-02-20,2019-03-20,56.21574074,51.30216074,15,57.15112827,53.27562263,43,0.316020951,0.326625146,0.26319117,0.283829197,0.04109589,0.117808219,1
2019-02-05,N1730,31,VIXHY,37.80549525,147.1045445,2019-02-20,2019-03-20,39.14637488,151.5276758,15,37.39064792,145.7408945,43,0.153243867,0.139806055,2.296063652,2.124040833,0.04109589,0.117808219,3
2019-02-05,L1730,30,VIXIE,45.99845358,36.08354935,2019-02-20,2019-03-20,46.05058033,35.39144353,15,45.98268269,36.29019225,43,0.212065595,0.211440711,0.125255427,0.131697805,0.04109589,0.117808219,1
2019-02-05,N1730,31,VIXIG,43.07750869,30.80419293,2019-02-20,2019-03-20,44.58627951,31.32238718,15,42.61085299,30.64580464,43,0.198793632,0.181568479,0.098109194,0.093916534,0.04109589,0.117808219,1
2019-02-05,L1730,30,VIXXO,41.60496536,136.1323996,2019-02-20,2019-03-20,41.20371407,131.0737964,15,41.72551428,137.6251457,43,0.169774605,0.174101854,1.718034009,1.894068073,0.04109589,0.117808219,2
2019-02-06,L1730,30,VIXFS,55.57751367,52.47024639,2019-02-20,2019-03-20,54.92647967,51.013773,14,55.73908405,52.82809088,42,0.301691817,0.310684549,0.260240504,0.279080719,0.038356164,0.115068493,1
2019-02-06,N1730,31,VIXHY,38.64936276,152.5090297,2019-02-20,2019-03-20,39.96058976,155.8939399,14,38.31454513,151.6509976,42,0.159684873,0.146800437,2.43029205,2.299802506,0.038356164,0.115068493,3
2019-02-06,L1730,30,VIXIE,47.07608736,37.12571609,2019-02-20,2019-03-20,48.14393184,37.36403249,14,46.80531976,37.06589757,42,0.231783817,0.219073796,0.139607092,0.137388076,0.038356164,0.115068493,1
2019-02-06,N1730,31,VIXIG,44.47795173,33.14046309,2019-02-20,2019-03-20,46.8048732,34.42674746,14,43.87694382,32.81101388,42,0.219069616,0.19251862,0.118520094,0.107656263,0.038356164,0.115068493,1
2019-02-06,L1730,30,VIXXO,42.69249911,140.6293475,2019-02-20,2019-03-20,42.53143497,136.0812335,14,42.73267029,141.7435755,42,0.180892296,0.182608111,1.851810212,2.009124118,0.038356164,0.115068493,2
2019-02-07,L1730,30,VIXFS,58.62108023,58.10907536,2019-02-20,2019-03-20,58.60231737,56.69058723,13,58.62492896,58.39583982,41,0.34342316,0.34368823,0.321382268,0.341007411,0.035616438,0.112328767,1
2019-02-07,N1730,31,VIXHY,41.7702736,168.4360151,2019-02-20,2019-03-20,44.34290164,175.9779447,13,41.22261618,166.8465334,41,0.196629293,0.169930409,3.096823702,2.783776572,0.035616438,0.112328767,3
2019-02-07,L1730,30,VIXIE,49.84155111,41.27662584,2019-02-20,2019-03-20,50.8181116,41.32942077,13,49.63881996,41.26578582,41,0.258248047,0.246401245,0.170812102,0.170286508,0.035616438,0.112328767,1
2019-02-07,N1730,31,VIXIG,47.10752744,37.01272098,2019-02-20,2019-03-20,50.13138095,38.99303745,13,46.46281528,36.59318259,41,0.251315536,0.21587932,0.152045697,0.133906101,0.035616438,0.112328767,1
2019-02-07,L1730,30,VIXXO,43.727383,150.6743844,2019-02-20,2019-03-20,43.83399148,146.5574463,13,43.70547853,151.505206,41,0.192141881,0.191016885,2.147908508,2.295382745,0.035616438,0.112328767,2
2019-02-08,L1730,30,VIXFS,59.84335018,60.183843,2019-02-20,2019-03-20,59.91719845,58.99236805,12,59.83103328,60.38013639,40,0.359007067,0.357975254,0.348009949,0.364576087,0.032876712,0.109589041,1
2019-02-08,N1730,31,VIXHY,40.73665091,164.3748046,2019-02-20,2019-03-20,43.35752747,172.4378137,12,40.28326349,162.9921957,40,0.187987519,0.162274132,2.97347996,2.656645586,0.032876712,0.109589041,3
2019-02-08,L1730,30,VIXIE,51.45216896,43.0656172,2019-02-20,2019-03-20,52.49186517,43.02360738,12,51.27683676,43.07261485,40,0.275539591,0.262931399,0.185103079,0.185525015,0.032876712,0.109589041,1
2019-02-08,N1730,31,VIXIG,46.34393617,35.80394899,2019-02-20,2019-03-20,49.03508457,37.29489127,12,45.88006724,35.54937981,40,0.240443952,0.210498057,0.139090891,0.12637584,0.032876712,0.109589041,1
2019-02-08,L1730,30,VIXXO,44.56484627,154.495024,2019-02-20,2019-03-20,44.79487053,150.2962372,12,44.52639337,155.1837772,40,0.200658043,0.198259971,2.258895891,2.408200469,0.032876712,0.109589041,2
2019-02-11,L1730,30,VIXFS,60.83226548,60.73322295,2019-02-20,2019-03-20,61.33668879,59.75249657,9,60.79118285,60.81204811,37,0.376218939,0.369556791,0.357036085,0.36981052,0.024657534,0.101369863,1
2019-02-11,N1730,31,VIXHY,40.49796845,161.8551198,2019-02-20,2019-03-20,44.40861445,173.5212517,9,40.16420446,160.8721432,37,0.197212504,0.161316332,3.010962479,2.587984645,0.024657534,0.101369863,3
2019-02-11,L1730,30,VIXIE,50.81962553,41.5884833,2019-02-20,2019-03-20,51.61053326,40.98912377,9,50.75495773,41.63670189,37,0.266364714,0.257606573,0.168010827,0.173361494,0.024657534,0.101369863,1
2019-02-11,N1730,31,VIXIG,45.31415239,35.10502239,2019-02-20,2019-03-20,49.87114797,38.29304975,9,44.92441161,34.83374836,37,0.24871314,0.201820276,0.146635766,0.121339002,0.024657534,0.101369863,1
2019-02-11,L1730,30,VIXXO,44.22388753,151.2660501,2019-02-20,2019-03-20,44.85225276,148.0126868,9,44.17254725,151.5267749,37,0.201172458,0.195121393,2.190775545,2.296036352,0.024657534,0.101369863,2
2019-02-12,L1730,30,VIXFS,59.66804406,57.75618112,2019-02-20,2019-03-20,59.55593257,56.0618666,8,59.67483193,57.8572722,36,0.35469091,0.356108557,0.314293289,0.334746395,0.021917808,0.098630137,1
2019-02-12,N1730,31,VIXHY,38.30167849,149.9788014,2019-02-20,2019-03-20,42.7308789,164.9351168,8,38.01666067,149.024123,36,0.182592801,0.144526649,2.720359277,2.220818925,0.021917808,0.098630137,3
2019-02-12,L1730,30,VIXIE,50.88365765,40.69009302,2019-02-20,2019-03-20,51.78242997,40.2194985,8,50.82867583,40.7184391,36,0.268142005,0.258355429,0.161760806,0.165799128,0.021917808,0.098630137,1
2019-02-12,N1730,31,VIXIG,42.90526818,31.8244923,2019-02-20,2019-03-20,47.37608526,34.78989717,8,42.61923894,31.6358384,36,0.224449345,0.181639953,0.121033694,0.100082627,0.021917808,0.098630137,1
2019-02-12,L1730,30,VIXXO,44.05154433,146.8857296,2019-02-20,2019-03-20,44.68238796,143.822133,8,44.01302078,147.069351,36,0.199651579,0.1937146,2.068480595,2.162939401,0.021917808,0.098630137,2
2019-02-13,L1730,30,VIXFS,58.96677173,56.29964943,2019-02-20,2019-03-20,58.81780607,54.58866601,7,58.97323996,56.37286202,35,0.345953431,0.347784303,0.297992246,0.317789957,0.019178082,0.095890411,1
2019-02-13,N1730,31,VIXHY,37.21168505,144.7899754,2019-02-20,2019-03-20,43.32501381,167.0021598,7,36.92293459,143.7463899,35,0.187705682,0.13633031,2.788972137,2.06630246,0.019178082,0.095890411,3
2019-02-13,L1730,30,VIXIE,49.50003899,38.93529897,2019-02-20,2019-03-20,50.46224718,38.451259,7,49.45777921,38.95620775,35,0.254643839,0.244607192,0.147849932,0.151758612,0.019178082,0.095890411,1
2019-02-13,N1730,31,VIXIG,42.34599014,31.36562215,2019-02-20,2019-03-20,47.00160269,34.46633261,7,42.13190389,31.2238245,35,0.220915065,0.177509733,0.118792808,0.097492722,0.019178082,0.095890411,1
2019-02-13,L1730,30,VIXXO,43.51572612,144.0087335,2019-02-20,2019-03-20,44.44114059,142.103952,7,43.47504387,144.0909789,35,0.197501498,0.189007944,2.019353318,2.07622102,0.019178082,0.095890411,2
2019-02-14,L1730,30,VIXFS,60.43782617,58.29105605,2019-03-20,2019-04-17,60.35956155,58.47328438,34,60.09371438,59.08633392,62,0.364327667,0.361125451,0.341912499,0.349119486,0.093150685,0.169863014,1
2019-02-14,N1730,31,VIXHY,36.88037361,144.4397571,2019-03-20,2019-04-17,37.09925185,146.3353743,34,37.83120609,152.5811389,62,0.137635449,0.143120015,2.141404178,2.328100393,0.093150685,0.169863014,3
2019-02-14,L1730,30,VIXIE,49.6162651,39.24951019,2019-03-20,2019-04-17,49.62298431,39.6371511,34,49.64573617,40.92285598,62,0.246244057,0.246469912,0.157110375,0.167468014,0.093150685,0.169863014,1
2019-02-14,N1730,31,VIXIG,42.86612664,31.51596443,2019-03-20,2019-04-17,43.01747829,31.87953178,34,43.52621096,33.08129617,62,0.185050344,0.189453104,0.101630455,0.109437216,0.093150685,0.169863014,1
2019-02-14,L1730,30,VIXXO,43.44318384,144.1973516,2019-03-20,2019-04-17,43.50835597,145.9672592,34,43.72837863,151.8088721,62,0.189297704,0.19121711,2.130644077,2.304593366,0.093150685,0.169863014,2
2019-02-15,L1730,30,VIXFS,59.80851577,56.33413854,2019-03-20,2019-04-17,59.81895991,56.5414848,33,59.86687686,57.48364333,61,0.357830796,0.358404295,0.31969395,0.330436925,0.090410959,0.167123288,1
2019-02-15,N1730,31,VIXHY,36.63915063,140.2650988,2019-03-20,2019-04-17,36.62770932,140.9076724,33,36.57514591,143.8203617,61,0.134158909,0.13377413,1.985497215,2.068429645,0.090410959,0.167123288,3
2019-02-15,L1730,30,VIXIE,48.32059551,37.22092226,2019-03-20,2019-04-17,48.35798255,37.49471646,33,48.52922568,38.72664986,61,0.233849448,0.235508575,0.140585376,0.149975341,0.090410959,0.167123288,1
2019-02-15,N1730,31,VIXIG,42.25118992,30.21576851,2019-03-20,2019-04-17,42.31570616,30.41770231,33,42.61059306,31.32791627,61,0.179061899,0.181566264,0.092523661,0.098143834,0.090410959,0.167123288,1
2019-02-15,L1730,30,VIXXO,42.59931464,136.8620533,2019-03-20,2019-04-17,42.70796022,138.2616207,33,43.20315603,144.5120662,61,0.182396987,0.186651269,1.911627575,2.088373728,0.090410959,0.167123288,2
2019-02-19,L1730,30,VIXFS,58.64477953,52.91453367,2019-03-20,2019-04-17,58.60020131,52.79759129,29,59.25374894,54.49555794,57,0.343398359,0.351100676,0.278758565,0.296976583,0.079452055,0.156164384,1
2019-02-19,N1730,31,VIXHY,37.07315227,142.9229184,2019-03-20,2019-04-17,37.07420395,142.7199647,29,37.05870242,145.682246,57,0.13744966,0.137334742,2.036898831,2.12233168,0.079452055,0.156164384,3
2019-02-19,L1730,30,VIXIE,48.00975607,36.65157641,2019-03-20,2019-04-17,48.01804758,36.59686702,29,47.8957117,37.39500988,57,0.230573289,0.22939992,0.133933068,0.139838676,0.079452055,0.156164384,1
2019-02-19,N1730,31,VIXIG,42.81516586,30.33319995,2019-03-20,2019-04-17,42.87987348,30.35174328,29,41.91617776,30.07731611,57,0.183868355,0.175696596,0.092122832,0.090464494,0.079452055,0.156164384,1
2019-02-19,L1730,30,VIXXO,41.34595989,132.7274458,2019-03-20,2019-04-17,41.30573912,132.3047881,29,41.894558,138.4028436,57,0.170616408,0.175515399,1.750455696,1.915534711,0.079452055,0.156164384,2
2019-02-20,L1730,30,VIXFS,57.41059318,49.84117949,2019-03-20,2019-04-17,57.30833487,49.59084788,28,58.07088321,51.43864827,56,0.328424525,0.337222748,0.245925219,0.264593454,0.076712329,0.153424658,1
2019-02-20,N1730,31,VIXHY,36.47878887,140.7325674,2019-03-20,2019-04-17,36.39619385,139.9551051,28,37.01116395,145.684975,56,0.132468293,0.136982626,1.958743145,2.122411195,0.076712329,0.153424658,3
2019-02-20,L1730,30,VIXIE,48.27256033,36.21156492,2019-03-20,2019-04-17,48.29251289,36.11744091,28,48.14266715,36.81750615,56,0.23321668,0.23177164,0.130446954,0.135552876,0.076712329,0.153424658,1
2019-02-20,N1730,31,VIXIG,44.67832477,31.49220686,2019-03-20,2019-04-17,44.8557042,31.57014651,28,43.50773479,30.9808202,56,0.20120342,0.189292299,0.099667415,0.095981122,0.076712329,0.153424658,1
2019-02-20,L1730,30,VIXXO,41.02833154,131.2347831,2019-03-20,2019-04-17,40.93269873,130.3375809,28,41.64459208,136.9233719,56,0.167548583,0.173427205,1.6987885,1.874800977,0.076712329,0.153424658,2
2019-02-21,L1730,30,VIXFS,57.30247138,50.51826047,2019-03-20,2019-04-17,57.20310525,50.21359116,27,57.70718752,51.74595875,55,0.327219525,0.333011949,0.252140474,0.267764425,0.073972603,0.150684932,1
2019-02-21,N1730,31,VIXHY,38.22365106,150.9693673,2019-03-20,2019-04-17,38.2791911,150.6631194,27,37.99559642,152.2157839,55,0.146529647,0.144366535,2.269937553,2.316964488,0.073972603,0.150684932,3
2019-02-21,L1730,30,VIXIE,48.27007472,36.45385064,2019-03-20,2019-04-17,48.30600912,36.31957672,27,48.12279094,36.99807895,55,0.233347052,0.231580301,0.131911165,0.136885785,0.073972603,0.150684932,1
2019-02-21,N1730,31,VIXIG,46.01775127,33.33174549,2019-03-20,2019-04-17,46.42650446,33.54825911,27,44.30632825,32.43095936,55,0.215542032,0.196305072,0.112548569,0.105176713,0.073972603,0.150684932,1
2019-02-21,L1730,30,VIXXO,41.45597484,134.1130578,2019-03-20,2019-04-17,41.35507237,132.9278091,27,41.8662254,138.8564917,55,0.171024201,0.175278083,1.766980244,1.928112528,0.073972603,0.150684932,2
2019-02-22,L1730,30,VIXFS,56.71405371,51.13024043,2019-03-20,2019-04-17,56.4697381,50.64567585,26,57.41401469,52.5049791,54,0.318883132,0.329636908,0.256498448,0.275677283,0.071232877,0.147945205,1
2019-02-22,N1730,31,VIXHY,37.9161675,148.4474591,2019-03-20,2019-04-17,38.00522274,147.9421537,26,37.65771379,149.897662,54,0.144439696,0.141810341,2.188688085,2.246930908,0.071232877,0.147945205,3
2019-02-22,L1730,30,VIXIE,48.41085783,36.92257376,2019-03-20,2019-04-17,48.46552181,36.72660831,26,48.25259179,37.48294154,54,0.23489068,0.232831261,0.134884376,0.140497091,0.071232877,0.147945205,1
2019-02-22,N1730,31,VIXIG,47.9532146,33.94522916,2019-03-20,2019-04-17,48.57183043,34.21187102,26,46.11951523,33.16288975,54,0.235922271,0.212700969,0.117045212,0.109977726,0.071232877,0.147945205,1
2019-02-22,L1730,30,VIXXO,41.06019329,132.0412316,2019-03-20,2019-04-17,40.88764872,130.2940294,26,41.5546311,136.9635609,54,0.167179982,0.172678737,1.69765341,1.875901701,0.071232877,0.147945205,2
2019-02-25,L1730,30,VIXFS,56.53623035,48.21481387,2019-03-20,2019-04-17,56.37687894,47.54837837,23,56.75111124,49.10206685,51,0.317835248,0.322068863,0.226084829,0.241101297,0.063013699,0.139726027,1
2019-02-25,N1730,31,VIXHY,37.18903178,144.7482725,2019-03-20,2019-04-17,37.324843,144.0695767,23,37.00449384,145.6614746,51,0.13931439,0.136933256,2.075604293,2.121726518,0.063013699,0.139726027,3
2019-02-25,L1730,30,VIXIE,47.85814406,34.74893761,2019-03-20,2019-04-17,48.01173784,34.49711484,23,47.64955269,35.08676235,51,0.230512697,0.227047987,0.119005093,0.123108089,0.063013699,0.139726027,1
2019-02-25,N1730,31,VIXIG,46.33532545,32.92509557,2019-03-20,2019-04-17,46.93931174,33.07374067,23,45.50540929,32.72291276,51,0.220329899,0.207074227,0.109387232,0.107078902,0.063013699,0.139726027,1
2019-02-25,L1730,30,VIXXO,39.78291993,123.4818406,2019-03-20,2019-04-17,39.55536586,121.1224483,23,40.08873132,126.6039927,51,0.156462697,0.160710638,1.467064748,1.602857096,0.063013699,0.139726027,2
2019-02-26,L1730,30,VIXFS,57.13931582,47.61501218,2019-03-20,2019-04-17,56.99230212,46.92536672,22,57.30059524,48.36226486,50,0.32481225,0.328335822,0.220199004,0.233890866,0.060273973,0.136986301,1
2019-02-26,N1730,31,VIXHY,37.70791824,146.4443209,2019-03-20,2019-04-17,38.1792576,147.3448042,22,37.18254462,145.4473504,50,0.145765571,0.138254162,2.171049133,2.115493173,0.060273973,0.136986301,3
2019-02-26,L1730,30,VIXIE,47.4795373,33.87420221,2019-03-20,2019-04-17,47.86307111,33.77803696,22,47.05403955,33.97966965,50,0.229087358,0.221408264,0.114095578,0.115461795,0.060273973,0.136986301,1
2019-02-26,N1730,31,VIXIG,47.11869941,33.51405522,2019-03-20,2019-04-17,48.02813809,33.86098992,22,46.09759861,33.1282309,50,0.230670205,0.21249886,0.114656664,0.109747968,0.060273973,0.136986301,1
2019-02-26,L1730,30,VIXXO,39.99703031,121.349116,2019-03-20,2019-04-17,39.83089919,118.9088421,22,40.17898116,123.9779524,50,0.158650053,0.161435053,1.413931272,1.537053269,0.060273973,0.136986301,2
2019-02-27,L1730,30,VIXFS,55.761752,44.79414296,2019-03-20,2019-04-17,55.33501522,43.76697855,21,56.14505243,45.7035947,49,0.306196391,0.315226691,0.191554841,0.208881857,0.057534247,0.134246575,1
2019-02-27,N1730,31,VIXHY,37.6420223,146.8951231,2019-03-20,2019-04-17,38.09357525,147.4959031,21,37.22875532,146.3494352,49,0.145112048,0.138598022,2.175504143,2.141815717,0.057534247,0.134246575,3
2019-02-27,L1730,30,VIXIE,47.98007711,33.74604794,2019-03-20,2019-04-17,48.51007736,33.7395638,21,47.49545716,33.75191348,49,0.235322761,0.225581845,0.113835817,0.113919166,0.057534247,0.134246575,1
2019-02-27,N1730,31,VIXIG,46.64081648,32.80516862,2019-03-20,2019-04-17,47.64975441,33.22327509,21,45.70878194,32.42223619,49,0.22704991,0.208929275,0.110378601,0.10512014,0.057534247,0.134246575,1
2019-02-27,L1730,30,VIXXO,40.09526527,121.2591227,2019-03-20,2019-04-17,40.00941946,118.8975922,21,40.17277722,123.3567962,49,0.160075365,0.161385203,1.413663742,1.521689916,0.057534247,0.134246575,2
2019-02-28,L1730,30,VIXFS,57.82197578,46.50685898,2019-03-20,2019-04-17,57.94597641,45.97748255,20,57.72880052,46.8999702,48,0.335773618,0.333261441,0.21139289,0.21996072,0.054794521,0.131506849,1
2019-02-28,N1730,31,VIXHY,37.32704842,145.9103367,2019-03-20,2019-04-17,37.76968287,145.7198615,20,36.99159693,146.05303,48,0.142654894,0.136837824,2.123427804,2.133148758,0.054794521,0.131506849,3
