Date,VIXIG Percent,VIXIG Basis Point,VIXHY Percent,VIXHY Basis Point,VIXIE Percent,VIXIE Basis Point,VIXXO Percent,VIXXO Basis Point,VIXFS Percent,VIXFS Basis Point
2019-06-04,53.18756244,39.77790311,42.92913332,179.7538953,53.67189813,38.66704045,44.646409999999996,141.7443806,63.28573179,56.25267377
2019-06-05,52.35764682,38.32776768,42.71719378,176.6934799,52.75212172,38.19447645,42.8212723,134.5758868,64.53364367,54.43259759
2019-06-06,51.74082391,37.30592346,41.01573447,167.4206027,52.69902532,38.15368825,42.73896056,135.26362659999998,59.63389987,52.6024306
2019-06-07,51.77807921,36.9304901,39.90922864,160.5302639,50.49296798,35.42473324,41.85595684,128.242959,58.72805873,49.36251455
2019-06-10,49.6530305,34.32534127,37.90358204,148.8654197,47.506763799999995,31.56762175,40.48921608,121.09822040000002,58.59221956,47.64152661
2019-06-11,50.31385045,34.67405604,38.06024103,147.469375,48.74494668,33.06386646,39.87354331,118.5315547,59.66062026,47.92586963
2019-06-12,51.50339888,36.12233162,40.1409554,160.74187619999998,51.44192921,35.092904600000004,41.98914892,125.56180320000001,60.48678219,51.58633469
2019-06-13,50.84600487,34.50824321,39.22069625,153.34780849999999,50.47031406,33.71737032,41.89861358,124.93238810000001,62.08578297,50.84355438
2019-06-14,51.55143138,35.55476317,40.88702944,161.0169762,52.35942262,35.06317285,43.97601168,132.02050630000002,62.276312,50.42826768
2019-06-17,51.82674045,35.40306095,40.48364704,162.1157479,53.16331972,34.92797037,43.07799197,130.0410965,61.45005222,48.92121342
2019-06-18,50.37482193,33.17578152,38.8181164,145.7667731,53.02956093,32.90476011,42.12811815,122.0308422,60.00822265,43.86463647
2019-06-19,48.17568657,30.66047201,38.78593262,142.0950811,53.6427446,31.98486554,42.13624549,120.71204740000002,66.67236729,44.82187645
2019-06-20,48.83532393,29.94139883,38.89782151,139.6808276,50.82015973,30.38206138,41.00530217,114.8695834,63.84380045,44.56460243
2019-06-21,48.40779026,30.59682639,38.31185584,138.7717012,52.45454874,30.96010973,42.58039659,120.9982074,61.90175503,44.25184331
2019-06-24,52.20116025,33.72686933,38.41172173,142.3694364,53.39396362,34.61118451,43.02101957,122.8621853,60.84030881,45.58178949
2019-06-25,54.26784702,36.09738658,40.79552501,154.9384614,53.1090794,33.58440897,43.38947919,125.38245249999999,61.84224049,47.20469241
2019-06-26,52.812751799999994,35.24559395,40.05000787,150.47770549999998,54.83700996,36.01743617,44.78436005,132.3374124,61.93420582,46.85422244
2019-06-27,50.99233495,32.92792612,40.52436247,149.2057517,53.44908328,33.79644418,43.61313696,124.90397209999999,64.01762844,49.47150248
2019-06-28,51.89520268,32.7044888,39.83804228,145.9649002,53.773277,34.62378853,42.1543555,118.66003219999999,60.74372174,43.86806671
2019-07-01,53.96409942,32.42975786,38.92768062,142.6988701,52.28874468,32.35196739,39.98729245,111.57709469999999,59.56201191,41.433937
2019-07-02,51.44345467,29.7021373,37.72222758,136.2400534,52.24342044,31.41211418,39.42232067,108.9858034,60.17601347,41.51350419
