Date,refloc,IndexSeries,IndexSymbol,CreditVix_pc,CreditVix_bp,NearTerm,NextTerm,Percentage_Near,BasisPoint_Near,D1,Percentage_Next,BasisPoint_Next,D2,sigma1sq_pc,sigma2sq_pc,sigma1sq_bp,sigma2sq_bp,T1,T2,IndexVersion
2018-12-28,L1730,31,VIXHY,51.447559278,246.00226931,2019-01-16,2019-02-20,53.271169291,249.50658915,19,50.002510942,243.27783715,54,0.2837817478,0.25002511,6.2253538029,5.9184106046,0.0520547945,0.1479452055,
2018-12-28,L1730,31,VIXIG,62.442266068,60.293226352,2019-01-16,2019-02-20,64.174263807,60.257087794,19,61.079337153,60.320954393,54,0.4118336135,0.3730685427,0.3630916629,0.3638617539,0.0520547945,0.1479452055,
2018-12-28,N1730,30,VIXHY,52.760000672,236.94422796,2019-01-16,2019-02-20,54.372264254,237.79742382,19,51.488060328,236.28715902,54,0.295634312,0.2651020356,5.6547614776,5.5831621519,0.0520547945,0.1479452055,
2018-12-28,N1730,30,VIXIG,60.669828199,53.838745168,2019-01-16,2019-02-20,62.018924678,53.700250549,19,59.613446387,53.944823021,54,0.3846347018,0.355376299,0.2883716909,0.2910043931,0.0520547945,0.1479452055,
2018-12-28,N1730,31,VIXHY,51.690126839,246.52393547,2019-01-16,2019-02-20,53.580417063,250.16624325,19,50.190713975,243.69088589,54,0.2870861093,0.2519107769,6.2583149264,5.9385247867,0.0520547945,0.1479452055,
2018-12-28,N1730,31,VIXIG,60.385279869,57.834532127,2019-01-16,2019-02-20,61.758728988,57.763423018,19,59.30933872,57.889061672,54,0.3814140606,0.3517597659,0.3336613039,0.3351143461,0.0520547945,0.1479452055,
2018-12-31,L1730,29,VIXFS,68.840589836,71.515639482,2019-01-16,2019-02-20,71.249767871,72.858338517,16,67.677190028,70.874979959,51,0.5076529422,0.458020205,0.5308337491,0.5023262784,0.0438356164,0.1397260274,
2018-12-31,L1730,29,VIXIE,58.147502559,49.668945624,2019-01-16,2019-02-20,58.69290964,48.436845216,16,57.889062368,50.238302817,51,0.3444857642,0.3351143542,0.2346127975,0.252388707,0.0438356164,0.1397260274,
2018-12-31,L1730,29,VIXXO,53.954740028,212.08164479,2019-01-16,2019-02-20,57.850855776,219.98587464,16,52.020401639,208.25822787,51,0.3346721514,0.2706122187,4.8393785041,4.3371489477,0.0438356164,0.1397260274,
2018-12-31,L1730,30,VIXFS,66.746393252,76.144314019,2019-01-16,2019-02-20,70.126299339,79.71960445,16,65.095153173,74.402400051,51,0.4917697859,0.4237378967,0.6355215334,0.5535717133,0.0438356164,0.1397260274,
2018-12-31,L1730,30,VIXHY,52.725655575,235.40682784,2019-01-16,2019-02-20,55.145211949,237.66948683,16,51.547758374,234.33448757,51,0.3040994401,0.2657171393,5.6486784969,5.4912652064,0.0438356164,0.1397260274,
2018-12-31,L1730,30,VIXIE,58.049868996,56.47329891,2019-01-16,2019-02-20,58.480957221,54.84731413,16,57.845892325,57.222483398,51,0.3420022358,0.3346147259,0.3008227867,0.3274412606,0.0438356164,0.1397260274,
2018-12-31,L1730,30,VIXIG,61.303185162,53.916435344,2019-01-16,2019-02-20,63.87164612,54.320662097,16,60.056500531,53.725158616,51,0.4079587178,0.3606783256,0.2950734331,0.2886392668,0.0438356164,0.1397260274,
2018-12-31,L1730,30,VIXXO,49.348093752,197.46548304,2019-01-16,2019-02-20,48.159258051,185.74197451,16,49.897745932,202.74800007,51,0.2319314136,0.2489785049,3.4500081095,4.1106751532,0.0438356164,0.1397260274,
2018-12-31,L1730,31,VIXHY,51.645522013,244.90045324,2019-01-16,2019-02-20,54.347091848,250.08184026,16,50.324036744,242.42383708,51,0.2953606392,0.2532508674,6.2540926827,5.8769316785,0.0438356164,0.1397260274,
2018-12-31,L1730,31,VIXIG,60.983653019,58.082419631,2019-01-16,2019-02-20,63.512032236,58.496170614,16,59.756822145,57.886689999,51,0.4033778239,0.3570877793,0.3421801976,0.3350868879,0.0438356164,0.1397260274,
2018-12-31,N1730,30,VIXHY,52.982554599,236.80765584,2019-01-16,2019-02-20,55.467726934,238.67335021,16,51.771799868,235.92457691,51,0.3076668731,0.2680319262,5.6964968098,5.5660405991,0.0438356164,0.1397260274,
2018-12-31,N1730,30,VIXIG,61.360273558,54.145079622,2019-01-16,2019-02-20,64.003664174,54.268158736,16,60.076092464,54.087063127,51,0.4096469028,0.3609136886,0.2945033053,0.2925410398,0.0438356164,0.1397260274,
2018-12-31,N1730,31,VIXHY,51.923086587,246.43745746,2019-01-16,2019-02-20,54.747595504,251.75101845,16,50.539314521,243.89690549,51,0.2997299213,0.2554222312,6.3378575289,5.9485700507,0.0438356164,0.1397260274,
2018-12-31,N1730,31,VIXIG,61.072944834,58.042259381,2019-01-16,2019-02-20,63.746868658,58.173866219,16,59.77325226,57.980223386,51,0.4063663264,0.3572841686,0.3384198711,0.3361706304,0.0438356164,0.1397260274,
2019-01-02,L1730,29,VIXFS,68.556245548,73.034599911,2019-01-16,2019-02-20,71.416707487,74.888509348,14,67.558220158,72.394809279,49,0.5100346108,0.4564113111,0.5608288832,0.5241008411,0.0383561644,0.1342465753,
2019-01-02,L1730,29,VIXIE,58.591807419,50.544881451,2019-01-16,2019-02-20,60.656887646,50.337951474,14,57.874416055,50.614897626,49,0.3679258019,0.3349448034,0.2533909359,0.2561867862,0.0383561644,0.1342465753,
2019-01-02,L1730,29,VIXXO,52.15214267,209.5146715,2019-01-16,2019-02-20,48.036049756,190.7657953,14,53.47674218,215.50561948,49,0.2307462076,0.2859761954,3.6391588658,4.6442672027,0.0383561644,0.1342465753,
2019-01-02,L1730,30,VIXFS,66.388940892,76.87760979,2019-01-16,2019-02-20,70.3936155,81.292806607,14,64.974156881,75.320817272,49,0.4955261103,0.4221641062,0.6608520406,0.5673225515,0.0383561644,0.1342465753,
2019-01-02,L1730,30,VIXHY,51.788584021,233.56896553,2019-01-16,2019-02-20,54.676577412,237.26242987,14,50.771419369,232.30248417,49,0.2989528117,0.2577737025,5.6293460629,5.3964444153,0.0383561644,0.1342465753,
2019-01-02,L1730,30,VIXIE,58.510066318,57.212200379,2019-01-16,2019-02-20,60.472394318,56.734897182,14,57.829149614,57.373240373,49,0.3656910475,0.3344210545,0.3218848558,0.3291688711,0.0383561644,0.1342465753,
2019-01-02,L1730,30,VIXIG,60.724105431,53.09304674,2019-01-16,2019-02-20,65.260561738,54.507853894,14,59.105897107,52.604378267,49,0.4258940918,0.3493507073,0.2971106136,0.2767220613,0.0383561644,0.1342465753,
2019-01-02,L1730,30,VIXXO,54.431334212,217.24539108,2019-01-16,2019-02-20,57.276524238,220.53650833,14,53.431591187,216.11737541,49,0.3280600229,0.2854934937,4.8636351505,4.6706719955,0.0383561644,0.1342465753,
2019-01-02,L1730,31,VIXHY,50.69179504,242.79752939,2019-01-16,2019-02-20,53.828330323,249.13902575,14,49.582554278,240.60797962,49,0.2897489145,0.2458429689,6.2070254154,5.7892199856,0.0383561644,0.1342465753,
2019-01-02,L1730,31,VIXIG,60.387119707,57.06388987,2019-01-16,2019-02-20,64.844897465,58.236011151,14,58.797923185,56.660697142,49,0.4204860727,0.3457195771,0.3391432995,0.3210434601,0.0383561644,0.1342465753,
2019-01-02,N1730,30,VIXHY,50.238813208,227.3474977,2019-01-16,2019-02-20,53.046089096,230.9943549,14,49.250002292,226.09680707,49,0.2813887568,0.2425562726,5.3358391997,5.1119766165,0.0383561644,0.1342465753,
2019-01-02,N1730,30,VIXIG,59.189032521,51.895419755,2019-01-16,2019-02-20,62.185675681,51.511909926,14,58.137231566,52.024896847,49,0.386705826,0.3379937694,0.2653476864,0.2706589892,0.0383561644,0.1342465753,
2019-01-02,N1730,31,VIXHY,49.177499398,236.53963522,2019-01-16,2019-02-20,52.217119429,242.66747302,14,48.102580094,234.42415696,49,0.2726627561,0.2313858212,5.8887502461,5.4954685367,0.0383561644,0.1342465753,
2019-01-02,N1730,31,VIXIG,58.954779845,55.863548328,2019-01-16,2019-02-20,61.978888761,55.423276588,14,57.892863581,56.012139982,49,0.3841382652,0.3351583654,0.3071739588,0.3137359825,0.0383561644,0.1342465753,
2019-01-03,L1730,29,VIXFS,66.744178031,74.262312021,2019-01-16,2019-02-20,69.911739695,76.788770981,13,65.807709249,73.521796692,48,0.4887651347,0.4330654597,0.5896515349,0.5405454589,0.0356164384,0.1315068493,
2019-01-03,L1730,29,VIXIE,58.399790167,52.457440518,2019-01-16,2019-02-20,60.559765727,52.392015717,13,57.765486035,52.476186992,48,0.3667485225,0.3336851377,0.2744923311,0.2753750201,0.0356164384,0.1315068493,
2019-01-03,L1730,29,VIXXO,53.365500643,219.9542783,2019-01-16,2019-02-20,50.73238725,206.19100236,13,54.096943604,223.74495305,48,0.2573775116,0.2926479307,4.2514729453,5.0061804015,0.0356164384,0.1315068493,
2019-01-03,L1730,30,VIXFS,63.890322077,76.874095728,2019-01-16,2019-02-20,68.512674529,82.526400462,13,62.501755468,75.174844715,48,0.4693986571,0.3906469437,0.6810606773,0.5651257278,0.0356164384,0.1315068493,
2019-01-03,L1730,30,VIXHY,50.183794104,228.34563816,2019-01-16,2019-02-20,53.063970221,230.27645857,13,49.326843297,227.78892746,48,0.2815784936,0.243313747,5.302724737,5.1887795474,0.0356164384,0.1315068493,
2019-01-03,L1730,30,VIXIE,58.339543714,59.205915894,2019-01-16,2019-02-20,60.362276353,58.808686315,13,57.746424723,59.319336545,48,0.3643604407,0.3334649568,0.3458461586,0.3518783688,0.0356164384,0.1315068493,
2019-01-03,L1730,30,VIXIG,59.081291518,52.598669969,2019-01-16,2019-02-20,62.528708449,52.628166281,13,58.054936613,52.590208416,48,0.390983938,0.3370375665,0.2769723886,0.2765730021,0.0356164384,0.1315068493,
2019-01-03,L1730,30,VIXXO,53.051692029,218.559302,2019-01-16,2019-02-20,58.738840941,233.09655861,13,51.304637216,214.20858557,48,0.3450251435,0.26321658,5.4334005635,4.5885318132,0.0356164384,0.1315068493,
2019-01-03,L1730,31,VIXHY,49.181352274,237.57463096,2019-01-16,2019-02-20,52.428462179,243.21202138,13,48.209861757,235.93317562,48,0.2748743646,0.2324190771,5.9152087345,5.5664463357,0.0356164384,0.1315068493,
2019-01-03,L1730,31,VIXIG,58.841359521,56.440888663,2019-01-16,2019-02-20,62.307448111,56.402319878,13,57.809078056,56.451943968,48,0.388221809,0.3341889506,0.3181221688,0.3186821978,0.0356164384,0.1315068493,
2019-01-03,N1730,30,VIXHY,49.973901387,229.01459916,2019-01-16,2019-02-20,53.137869269,231.83214331,13,49.028930581,228.20020873,48,0.282363315,0.2403836034,5.3746142672,5.2075335265,0.0356164384,0.1315068493,
2019-01-03,N1730,30,VIXIG,58.877610899,52.620445838,2019-01-16,2019-02-20,62.784921698,52.508945012,13,57.708342315,52.652376775,48,0.3941946393,0.3330252773,0.2757189306,0.277227278,0.0356164384,0.1315068493,
2019-01-03,N1730,31,VIXHY,48.929749318,238.07649356,2019-01-16,2019-02-20,52.467402594,244.73443631,13,47.867061574,236.1325978,48,0.2752828335,0.2291255584,5.9894944318,5.5758603745,0.0356164384,0.1315068493,
2019-01-03,N1730,31,VIXIG,58.674014926,56.49072963,2019-01-16,2019-02-20,62.645939336,56.336475612,13,57.484394937,56.534886587,48,0.3924513715,0.3304455661,0.3173798484,0.3196193401,0.0356164384,0.1315068493,
2019-01-04,L1730,29,VIXFS,67.591323915,72.265012778,2019-01-16,2019-02-20,69.868877881,73.191330211,12,67.030547378,72.039863116,47,0.4881660096,0.4493094282,0.5356970818,0.5189741878,0.0328767123,0.1287671233,
2019-01-04,L1730,29,VIXIE,56.482985975,48.034552405,2019-01-16,2019-02-20,57.859610125,46.974566906,12,56.145983472,48.286669931,47,0.3347734484,0.315237146,0.2206609936,0.2331602493,0.0328767123,0.1287671233,
2019-01-04,L1730,29,VIXXO,50.771700219,201.27829585,2019-01-16,2019-02-20,55.637060892,209.80321219,12,49.52702275,199.16804765,47,0.3095482545,0.2452925982,4.4017387845,3.9667911204,0.0328767123,0.1287671233,
2019-01-04,L1730,30,VIXFS,65.340143766,76.109921624,2019-01-16,2019-02-20,69.029510217,80.025694292,12,64.418898721,75.135160965,47,0.4765073281,0.4149794512,0.6404111747,0.5645292413,0.0328767123,0.1287671233,
2019-01-04,L1730,30,VIXHY,46.976438442,203.60521325,2019-01-16,2019-02-20,49.719670719,204.77641052,12,46.29062963,203.32178735,47,0.2472045656,0.2142822392,4.1933378305,4.1339749212,0.0328767123,0.1287671233,
2019-01-04,L1730,30,VIXIE,56.367470647,54.483795652,2019-01-16,2019-02-20,57.609378212,53.070458055,12,56.063887075,54.819148075,47,0.3318840458,0.3143159434,0.2816473518,0.3005138996,0.0328767123,0.1287671233,
2019-01-04,L1730,30,VIXIG,56.070644275,47.457465036,2019-01-16,2019-02-20,60.209177477,47.761414838,12,55.026142682,47.383880419,47,0.3625145053,0.3027876379,0.2281152747,0.2245232124,0.0328767123,0.1287671233,
2019-01-04,L1730,30,VIXXO,53.772534084,211.92105081,2019-01-16,2019-02-20,57.217726137,216.91914548,12,52.90821911,210.69809546,47,0.3273868184,0.2799279649,4.7053915678,4.4393687429,0.0328767123,0.1287671233,
2019-01-04,L1730,31,VIXHY,46.163110267,213.95864406,2019-01-16,2019-02-20,48.962426668,216.15456549,12,45.462312154,213.4257502,47,0.2397319225,0.2066821826,4.6722796181,4.5550550848,0.0328767123,0.1287671233,
2019-01-04,L1730,31,VIXIG,55.970611391,51.026125598,2019-01-16,2019-02-20,60.172702141,51.260729274,12,54.909241403,50.969392911,47,0.3620754083,0.3015024791,0.2627662366,0.2597879014,0.0328767123,0.1287671233,
2019-01-04,N1730,30,VIXHY,46.215378157,196.27330358,2019-01-16,2019-02-20,48.961400863,197.64917563,12,45.528439235,195.9400873,47,0.2397218774,0.2072838779,3.9065196628,3.8392517812,0.0328767123,0.1287671233,
2019-01-04,N1730,30,VIXIG,54.498446941,45.25362304,2019-01-16,2019-02-20,58.965898903,46.306068026,12,53.36525418,44.996158533,47,0.3476977233,0.2847850354,0.2144251936,0.2024654283,0.0328767123,0.1287671233,
2019-01-04,N1730,31,VIXHY,45.448504338,206.74924582,2019-01-16,2019-02-20,48.220092088,208.76582764,12,44.754501187,206.26002758,47,0.2325177281,0.2002965377,4.3583170792,4.2543198979,0.0328767123,0.1287671233,
2019-01-04,N1730,31,VIXIG,54.313719328,49.054847641,2019-01-16,2019-02-20,58.733436427,49.92947143,12,53.193048385,48.84160181,47,0.3449616554,0.2829500397,0.2492952117,0.2385502067,0.0328767123,0.1287671233,
2019-01-07,L1730,29,VIXFS,66.042002222,70.279545925,2019-01-16,2019-02-20,68.076953029,70.499668948,9,65.759630071,70.249475708,44,0.4634471534,0.4324328947,0.4970203322,0.4934988837,0.0246575342,0.1205479452,
2019-01-07,L1730,29,VIXIE,55.475000947,46.434405083,2019-01-16,2019-02-20,56.100827939,44.293655292,9,55.389113044,46.718725897,44,0.3147302895,0.3067953844,0.1961927899,0.2182639349,0.0246575342,0.1205479452,
2019-01-07,L1730,29,VIXXO,49.716783635,191.21708528,2019-01-16,2019-02-20,52.925348984,193.00447317,9,49.263063186,190.97205442,44,0.2801092565,0.2426849395,3.7250726663,3.647032557,0.0246575342,0.1205479452,
2019-01-07,L1730,30,VIXFS,63.809411979,74.040119062,2019-01-16,2019-02-20,67.242545501,77.196606237,9,63.326838577,73.59920106,44,0.4521559925,0.4010288484,0.5959316014,0.5416842397,0.0246575342,0.1205479452,
2019-01-07,L1730,30,VIXHY,43.734881985,180.5063511,2019-01-16,2019-02-20,48.406630258,190.75900267,9,43.058571102,179.06278462,44,0.2343201853,0.1854040545,3.6388997098,3.2063480835,0.0246575342,0.1205479452,
2019-01-07,L1730,30,VIXIE,55.345540161,52.749612925,2019-01-16,2019-02-20,55.864817033,50.114366817,9,55.274351707,53.098832512,44,0.3120877782,0.3055253957,0.2511449761,0.2819486014,0.0246575342,0.1205479452,
2019-01-07,L1730,30,VIXIG,52.673406903,43.062161651,2019-01-16,2019-02-20,60.116423003,46.659753733,9,51.57529444,42.548019021,44,0.3613984315,0.2660010997,0.2177132618,0.1810333923,0.0246575342,0.1205479452,
2019-01-07,L1730,30,VIXXO,51.4793758,198.74772834,2019-01-16,2019-02-20,46.35252573,172.52958335,9,52.139447375,202.05952281,44,0.2148556642,0.2718521973,2.9766457132,4.0828050757,0.0246575342,0.1205479452,
2019-01-07,L1730,31,VIXHY,43.044983863,191.08969639,2019-01-16,2019-02-20,47.366829499,200.17263574,9,42.421540564,189.81744212,44,0.2243616537,0.1799587104,4.00690841,3.6030661333,0.0246575342,0.1205479452,
2019-01-07,L1730,31,VIXIG,52.451266262,46.544965713,2019-01-16,2019-02-20,59.533250042,49.757243107,9,51.410009518,46.089584756,44,0.3544207861,0.2642989079,0.2475783242,0.2124249823,0.0246575342,0.1205479452,
2019-01-07,N1730,30,VIXHY,43.761411345,180.74279859,2019-01-16,2019-02-20,48.454683185,192.05907444,9,43.081824424,179.1442939,44,0.2347856323,0.1856043596,3.6886688074,3.2092678037,0.0246575342,0.1205479452,
2019-01-07,N1730,30,VIXIG,52.345641493,42.100925072,2019-01-16,2019-02-20,59.358983232,45.405046775,9,51.315064203,41.630049505,44,0.352348889,0.2633235814,0.2061618273,0.1733061022,0.0246575342,0.1205479452,
2019-01-07,N1730,31,VIXHY,43.061227048,191.13388293,2019-01-16,2019-02-20,47.439575011,201.260012,9,42.429188088,189.71117435,44,0.2250513277,0.1800236002,4.0505592429,3.5990329672,0.0246575342,0.1205479452,
2019-01-07,N1730,31,VIXIG,52.171036452,45.677599995,2019-01-16,2019-02-20,59.073092386,48.765070373,9,51.157748626,45.240258754,44,0.3489630244,0.2617115245,0.2378032089,0.2046681012,0.0246575342,0.1205479452,
2019-01-08,L1730,29,VIXFS,62.497035413,65.374271897,2019-01-16,2019-02-20,62.575012025,63.36900163,8,62.488456994,65.590984201,43,0.391563213,0.3904807258,0.4015630368,0.4302177208,0.0219178082,0.1178082192,
2019-01-08,L1730,29,VIXIE,51.091846184,41.935574652,2019-01-16,2019-02-20,52.322439524,40.575397124,8,50.954745761,42.082425737,43,0.2737637678,0.2596386116,0.1646362852,0.1770930556,0.0219178082,0.1178082192,
2019-01-08,L1730,29,VIXXO,45.86420745,175.02548279,2019-01-16,2019-02-20,36.374731194,129.64877363,8,46.790175443,179.31482212,43,0.1323121069,0.2189320518,1.6808804504,3.2153805433,0.0219178082,0.1178082192,
2019-01-08,L1730,30,VIXFS,60.685175296,69.606251822,2019-01-16,2019-02-20,61.948301903,69.912366028,8,60.544703719,69.5725165,43,0.3837592109,0.3665661148,0.4887738924,0.4840335052,0.0219178082,0.1178082192,
2019-01-08,L1730,30,VIXHY,44.095465969,180.82037695,2019-01-16,2019-02-20,51.209133964,199.33717295,8,43.2420737,178.66765855,43,0.2622375401,0.1869876938,3.9735308521,3.192213221,0.0219178082,0.1178082192,
2019-01-08,L1730,30,VIXIE,50.962506568,47.732440526,2019-01-16,2019-02-20,52.042403788,46.002661462,8,50.842386962,47.918797008,43,0.2708411792,0.2584948312,0.2116244862,0.2296211107,0.0219178082,0.1178082192,
2019-01-08,L1730,30,VIXIG,52.102174339,41.40426772,2019-01-16,2019-02-20,60.287729879,44.546298899,8,51.122380635,41.044171137,43,0.3634610374,0.2613497802,0.1984372746,0.1684623984,0.0219178082,0.1178082192,
2019-01-08,L1730,30,VIXXO,45.113650104,173.03196509,2019-01-16,2019-02-20,44.48518538,162.41850487,8,45.182208026,174.15931516,43,0.1978931718,0.2041431922,2.6379770724,3.0331467056,0.0219178082,0.1178082192,
2019-01-08,L1730,31,VIXHY,43.436732094,191.30771557,2019-01-16,2019-02-20,50.172395373,208.7147777,8,42.631356227,189.29640746,43,0.2517269257,0.1817432534,4.356185843,3.5833129877,0.0219178082,0.1178082192,
2019-01-08,L1730,31,VIXIG,52.016031727,44.962700405,2019-01-16,2019-02-20,60.148972122,48.017758166,8,51.042922848,44.614075922,43,0.3617898847,0.2605379973,0.2305705099,0.199041577,0.0219178082,0.1178082192,
2019-01-08,N1730,30,VIXHY,43.400633364,175.47026572,2019-01-16,2019-02-20,51.620567082,202.94201031,8,42.399847157,172.18290421,43,0.2664682946,0.1797747039,4.1185459549,2.9646952503,0.0219178082,0.1178082192,
2019-01-08,N1730,30,VIXIG,51.680931971,40.21761582,2019-01-16,2019-02-20,61.593450969,46.264936074,8,50.47254851,39.496343465,43,0.3793753202,0.2547478153,0.214044431,0.1559961147,0.0219178082,0.1178082192,
2019-01-08,N1730,31,VIXHY,42.670569718,185.30165691,2019-01-16,2019-02-20,50.377432185,211.03881955,8,41.736567968,182.25058658,43,0.2537885674,0.1741941106,4.4537383359,3.3215276308,0.0219178082,0.1178082192,
2019-01-08,N1730,31,VIXIG,51.45995103,43.76335516,2019-01-16,2019-02-20,61.081634131,49.701851005,8,50.289988045,43.060559183,43,0.3730966028,0.2529082898,0.2470273993,0.1854211757,0.0219178082,0.1178082192,
2019-01-09,L1730,29,VIXFS,62.356838339,62.966344499,2019-01-16,2019-02-20,62.834831609,61.433022824,7,62.315100433,63.097915939,42,0.3948216063,0.3883171742,0.3774016293,0.3981346996,0.0191780822,0.1150684932,
2019-01-09,L1730,29,VIXIE,51.506521657,40.723119162,2019-01-16,2019-02-20,55.632907465,41.836503075,7,51.131970576,40.624861139,42,0.3095020393,0.2614478415,0.175029299,0.1650379343,0.0191780822,0.1150684932,
2019-01-09,L1730,29,VIXXO,46.17077032,171.77970403,2019-01-16,2019-02-20,52.341632139,183.0071408,7,45.594721228,170.76852382,42,0.2739646455,0.2078878604,3.3491613583,2.9161888729,0.0191780822,0.1150684932,
2019-01-09,L1730,30,VIXFS,60.924569617,67.815772184,2019-01-16,2019-02-20,62.232817448,68.042684474,7,60.809478823,67.796004789,42,0.3872923568,0.3697792715,0.462980691,0.4596298265,0.0191780822,0.1150684932,
2019-01-09,L1730,30,VIXHY,43.703681606,176.30766821,2019-01-16,2019-02-20,50.589530781,197.18791191,7,43.052896383,174.37387389,42,0.2559300625,0.1853551887,3.8883072603,3.0406247895,0.0191780822,0.1150684932,
2019-01-09,L1730,30,VIXIE,51.377904959,46.51431161,2019-01-16,2019-02-20,55.336109427,47.621256028,7,51.019202667,46.416808033,42,0.3062085007,0.2602959041,0.2267784026,0.2154520068,0.0191780822,0.1150684932,
2019-01-09,L1730,30,VIXIG,50.879612047,39.81584321,2019-01-16,2019-02-20,62.223515588,47.739989535,7,49.771146376,39.050870425,42,0.3871765892,0.2477167012,0.2279106601,0.1524970481,0.0191780822,0.1150684932,
2019-01-09,L1730,30,VIXXO,46.508069964,173.67782755,2019-01-16,2019-02-20,41.858684194,153.14962759,7,46.890582817,175.34935039,42,0.1752149442,0.2198726757,2.3454808432,3.0747394683,0.0191780822,0.1150684932,
2019-01-09,L1730,31,VIXHY,43.03750522,186.66163014,2019-01-16,2019-02-20,49.462448399,206.3784995,7,42.432864512,184.8477557,42,0.2446533802,0.1800547991,4.2592085056,3.4168692787,0.0191780822,0.1150684932,
2019-01-09,L1730,31,VIXIG,50.617602352,43.217799226,2019-01-16,2019-02-20,61.623196974,51.11267242,7,49.545194513,42.461974644,42,0.3797418405,0.2454726299,0.2612505282,0.1803019291,0.0191780822,0.1150684932,
2019-01-09,N1730,30,VIXHY,43.128405984,178.17120954,2019-01-16,2019-02-20,48.32318012,193.21309836,7,42.646792832,176.80275118,42,0.2335129737,0.1818748939,3.7331301379,3.1259212826,0.0191780822,0.1150684932,
2019-01-09,N1730,30,VIXIG,51.013612612,40.851759696,2019-01-16,2019-02-20,61.697195799,48.69514348,7,49.976789767,40.097285368,42,0.3806543969,0.2497679515,0.2371216999,0.1607792294,0.0191780822,0.1150684932,
2019-01-09,N1730,31,VIXHY,42.507257232,188.2328191,2019-01-16,2019-02-20,47.288882057,202.13192459,7,42.065785024,186.97537908,42,0.2236238366,0.176953027,4.0857314938,3.4959792383,0.0191780822,0.1150684932,
2019-01-09,N1730,31,VIXIG,50.71202354,44.241588159,2019-01-16,2019-02-20,61.031066106,52.042253636,7,49.71359329,43.497206679,42,0.372479103,0.2471441358,0.2708396163,0.1892006989,0.0191780822,0.1150684932,
2019-01-10,L1730,29,VIXFS,63.231989156,64.425603919,2019-02-20,2019-03-20,62.529274067,64.298827696,41,61.742242628,64.158229959,69,0.3909910115,0.3812104525,0.4134339243,0.4116278471,0.1123287671,0.1890410959,
2019-01-10,L1730,29,VIXIE,50.159287619,37.962339935,2019-02-20,2019-03-20,50.971582729,40.179454981,41,51.85573403,42.498553067,69,0.2598102246,0.2689017152,0.1614388603,0.1806127013,0.1123287671,0.1890410959,
2019-01-10,L1730,29,VIXXO,43.569170162,160.00929719,2019-02-20,2019-03-20,45.585485964,171.20349773,41,47.717761542,182.79491097,69,0.2078036531,0.2276984767,2.9310637635,3.3413979475,0.1123287671,0.1890410959,
2019-01-10,L1730,30,VIXFS,62.12091393,70.126627035,2019-02-20,2019-03-20,60.832720393,68.790247276,41,59.374478675,67.280312349,69,0.370061987,0.3525328718,0.473209812,0.452664043,0.1123287671,0.1890410959,
2019-01-10,L1730,30,VIXHY,43.073605901,172.2246907,2019-02-20,2019-03-20,43.218917282,178.10347382,41,43.379168749,184.39126762,69,0.1867874811,0.1881752281,3.1720847387,3.4000139576,0.1123287671,0.1890410959,
2019-01-10,L1730,30,VIXIE,49.944350998,43.33979354,2019-02-20,2019-03-20,50.835563264,46.056757907,41,51.804014578,48.887963414,69,0.2584254492,0.2683655926,0.2121224949,0.2390032967,0.1123287671,0.1890410959,
2019-01-10,L1730,30,VIXIG,50.853636844,39.212015929,2019-02-20,2019-03-20,50.657021268,40.451336386,41,50.438529524,41.780082246,69,0.2566133804,0.2544045261,0.1636310615,0.1745575272,0.1123287671,0.1890410959,
2019-01-10,L1730,30,VIXXO,51.025462763,185.65626425,2019-02-20,2019-03-20,49.041963538,183.85791397,41,46.748780456,181.84691333,69,0.2405114188,0.2185448474,3.380373253,3.3068299887,0.1123287671,0.1890410959,
2019-01-10,L1730,31,VIXHY,42.623509028,183.33460354,2019-02-20,2019-03-20,42.638195879,188.26850993,41,42.654444207,193.58241647,69,0.1818015748,0.1819401611,3.5445031833,3.7474151966,0.1123287671,0.1890410959,
2019-01-10,L1730,31,VIXIG,50.54529049,42.602612575,2019-02-20,2019-03-20,50.33761089,43.89713533,41,50.106764392,45.286690964,69,0.253387507,0.2510687838,0.192695849,0.2050884378,0.1123287671,0.1890410959,
2019-01-10,N1730,30,VIXHY,43.013764773,168.79075233,2019-02-20,2019-03-20,43.097092197,174.10564692,41,43.189124851,179.80468875,69,0.1857359356,0.1865300505,3.0312776289,3.2329726096,0.1123287671,0.1890410959,
2019-01-10,N1730,30,VIXIG,49.159233991,36.662698205,2019-02-20,2019-03-20,49.488591626,38.475266539,41,49.850561403,40.386547626,69,0.2449120701,0.2485078472,0.1480346135,0.1631073229,0.1123287671,0.1890410959,
2019-01-10,N1730,31,VIXHY,42.56505199,180.43149409,2019-02-20,2019-03-20,42.538841127,184.92168627,41,42.509814216,189.76725167,69,0.1809553004,0.1807084305,3.4196030052,3.6011609808,0.1123287671,0.1890410959,
2019-01-10,N1730,31,VIXIG,48.927365846,40.158870212,2019-02-20,2019-03-20,49.23807797,42.060177004,41,49.579679142,44.068865221,69,0.2424388322,0.2458144584,0.176905849,0.1942064882,0.1123287671,0.1890410959,
2019-01-11,L1730,29,VIXFS,61.728259414,61.159645671,2019-02-20,2019-03-20,61.402479256,61.424269338,40,60.997642778,61.749591753,68,0.3770264459,0.3720712425,0.3772940864,0.3813012082,0.1095890411,0.1863013699,
