TRADE_DATE,CONTR_QTY,TRADE_TIME,TRADE_TIME_THOU,TRADE_PRICE_IND,TRADE_PRICE,TICK_PRFX_TEXT,CLASS_SYM,EXPR_DATE,EXER_PRICE,PUT_CALL_CODE,TRADE_TYPE,PROD_TYPE_CODE,ORIG_TRADE_PRICE,ORIG_TRADE_PRICE_IND,RAW_ORIG_TRADE_PRICE,RAW_TRADE_PRICE,NON_CNTG_BEST_BID_PRICE,NON_CNTG_BEST_BID_PRICE_IND,RAW_NON_CNTG_BEST_BID_PRICE,NON_CNTG_BEST_BID_SIZE,NON_CNTG_BEST_ASK_PRICE,NON_CNTG_BEST_ASK_PRICE_IND,RAW_NON_CNTG_BEST_ASK_PRICE,NON_CNTG_BEST_ASK_SIZE
02JAN2019:00:00:00,75,02JAN2019:12:05:53,463,V,-0.5,SPRD,SPX,,,,R,11,-0.5,V,-0.5,-0.5,,,,0,,,,0
02JAN2019:00:00:00,16,02JAN2019:12:05:53,969,V,2.45,,SPX,18JAN2019:00:00:00,2225,P,H,7,2.45,V,2.45,2.45,,,,0,,,,0
02JAN2019:00:00:00,75,02JAN2019:12:05:53,463,V,2.05,SPRD,SPX,15FEB2019:00:00:00,1900,P,R,7,2.05,V,2.05,2.05,2,V,2,103,2.1,V,2.1,1171
02JAN2019:00:00:00,3,02JAN2019:12:05:53,464,V,5,,SPX,18JAN2019:00:00:00,2300,P,R,7,5,V,5,5,5,V,5,3,5.1,V,5.1,554
02JAN2019:00:00:00,7,02JAN2019:12:05:56,74,V,183.35,SPRD,SPX,15MAR2019:00:00:00,2380,C,R,7,183.35,V,183.35,183.35,182.2,V,182.2,140,184.7,V,184.7,237
02JAN2019:00:00:00,7,02JAN2019:12:05:56,74,V,5.2,SPRD,SPX,,,,R,11,5.2,V,5.2,5.2,,,,0,,,,0
02JAN2019:00:00:00,12,02JAN2019:12:05:56,73,V,147.65,SPRD,SPX,18JAN2019:00:00:00,2380,C,R,7,147.65,V,147.65,147.65,146.2,V,146.2,232,149.3,V,149.3,240
02JAN2019:00:00:00,4,02JAN2019:12:05:56,225,V,16.4,SPRD,SPX,18JAN2019:00:00:00,2580,C,R,7,16.4,V,16.4,16.4,16.1,V,16.1,150,16.7,V,16.7,182
02JAN2019:00:00:00,12,02JAN2019:12:05:56,73,V,5.2,SPRD,SPX,,,,R,11,5.2,V,5.2,5.2,,,,0,,,,0
02JAN2019:00:00:00,4,02JAN2019:12:05:56,225,V,-26.5,SPRD,SPX,,,,R,11,-26.5,V,-26.5,-26.5,,,,0,,,,0
02JAN2019:00:00:00,14,02JAN2019:12:05:56,74,V,168.1,SPRD,SPX,15FEB2019:00:00:00,2380,C,R,7,168.1,V,168.1,168.1,166.7,V,166.7,238,169.4,V,169.4,240
02JAN2019:00:00:00,24,02JAN2019:12:05:56,73,V,168.1,SPRD,SPX,15FEB2019:00:00:00,2380,C,R,7,168.1,V,168.1,168.1,166.7,V,166.7,238,169.4,V,169.4,240
02JAN2019:00:00:00,12,02JAN2019:12:05:56,73,V,183.35,SPRD,SPX,15MAR2019:00:00:00,2380,C,R,7,183.35,V,183.35,183.35,182.2,V,182.2,140,184.7,V,184.7,237
02JAN2019:00:00:00,16,02JAN2019:12:05:56,58,V,5.35,,SPX,18JAN2019:00:00:00,2300,P,H,7,5.35,V,5.35,5.35,,,,0,,,,0
02JAN2019:00:00:00,7,02JAN2019:12:05:56,74,V,147.65,SPRD,SPX,18JAN2019:00:00:00,2380,C,R,7,147.65,V,147.65,147.65,146.2,V,146.2,232,149.3,V,149.3,240
02JAN2019:00:00:00,4,02JAN2019:12:05:56,225,V,42.9,SPRD,SPX,18JAN2019:00:00:00,2520,C,R,7,42.9,V,42.9,42.9,42.4,V,42.4,45,43.5,V,43.5,191
02JAN2019:00:00:00,1,02JAN2019:12:05:57,673,V,165,,SPX,20DEC2019:00:00:00,2475,P,R,7,165,V,165,165,165,V,165,1,165.9,V,165.9,200
02JAN2019:00:00:00,1,02JAN2019:12:06:00,488,V,80,,SPX,15FEB2019:00:00:00,2505,C,R,7,80,V,80,80,79.5,V,79.5,90,80,V,80,1
02JAN2019:00:00:00,1,02JAN2019:12:06:04,702,V,54.4,FTAO,SPX,15MAR2019:00:00:00,2405,P,R,7,54.4,V,54.4,54.4,54,V,54,345,54.4,V,54.4,1
02JAN2019:00:00:00,500,02JAN2019:12:06:04,970,V,2.5,,SPX,18JAN2019:00:00:00,2225,P,H,7,2.5,V,2.5,2.5,,,,0,,,,0
02JAN2019:00:00:00,300,02JAN2019:12:06:07,798,V,7.7,,SPX,15FEB2019:00:00:00,2150,P,P,7,7.7,V,7.7,7.7,,,,0,,,,0
02JAN2019:00:00:00,18,02JAN2019:12:06:07,798,V,96.3,,SPX,15MAR2019:00:00:00,2505,C,P,7,96.3,V,96.3,96.3,,,,0,,,,0
02JAN2019:00:00:00,18,02JAN2019:12:06:07,798,V,89.3,,SPX,15MAR2019:00:00:00,2505,P,P,7,89.3,V,89.3,89.3,,,,0,,,,0
02JAN2019:00:00:00,300,02JAN2019:12:06:07,798,V,24.2,,SPX,18APR2019:00:00:00,2150,P,P,7,24.2,V,24.2,24.2,,,,0,,,,0
02JAN2019:00:00:00,6,02JAN2019:12:06:07,798,V,-846,,SPX,,,,P,11,-846,V,-846,-846,,,,0,,,,0
02JAN2019:00:00:00,500,02JAN2019:12:06:07,122,V,5.4,,SPX,18JAN2019:00:00:00,2300,P,H,7,5.4,V,5.4,5.4,,,,0,,,,0
02JAN2019:00:00:00,200,02JAN2019:12:06:08,193,V,7.7,,SPX,15FEB2019:00:00:00,2150,P,P,7,7.7,V,7.7,7.7,,,,0,,,,0
02JAN2019:00:00:00,4,02JAN2019:12:06:08,193,V,-846,,SPX,,,,P,11,-846,V,-846,-846,,,,0,,,,0
02JAN2019:00:00:00,48,02JAN2019:12:06:08,3,V,96.3,,SPX,15MAR2019:00:00:00,2505,C,P,7,96.3,V,96.3,96.3,,,,0,,,,0
02JAN2019:00:00:00,200,02JAN2019:12:06:08,193,V,24.2,,SPX,18APR2019:00:00:00,2150,P,P,7,24.2,V,24.2,24.2,,,,0,,,,0
02JAN2019:00:00:00,12,02JAN2019:12:06:08,193,V,89.3,,SPX,15MAR2019:00:00:00,2505,P,P,7,89.3,V,89.3,89.3,,,,0,,,,0
02JAN2019:00:00:00,16,02JAN2019:12:06:08,2,V,846,,SPX,,,,P,11,846,V,846,846,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:12:06:08,968,V,97.8,,SPX,18JAN2019:00:00:00,2440,C,R,7,97.8,V,97.8,97.8,96.6,V,96.6,374,97.8,V,97.8,1
02JAN2019:00:00:00,48,02JAN2019:12:06:08,3,V,89.3,,SPX,15MAR2019:00:00:00,2505,P,P,7,89.3,V,89.3,89.3,,,,0,,,,0
02JAN2019:00:00:00,800,02JAN2019:12:06:08,2,V,7.7,,SPX,15FEB2019:00:00:00,2150,P,P,7,7.7,V,7.7,7.7,,,,0,,,,0
02JAN2019:00:00:00,800,02JAN2019:12:06:08,3,V,24.2,,SPX,18APR2019:00:00:00,2150,P,P,7,24.2,V,24.2,24.2,,,,0,,,,0
02JAN2019:00:00:00,12,02JAN2019:12:06:08,193,V,96.3,,SPX,15MAR2019:00:00:00,2505,C,P,7,96.3,V,96.3,96.3,,,,0,,,,0
02JAN2019:00:00:00,250,02JAN2019:12:06:09,882,V,2.5,,SPX,18JAN2019:00:00:00,2225,P,H,7,2.5,V,2.5,2.5,,,,0,,,,0
02JAN2019:00:00:00,250,02JAN2019:12:06:09,887,V,5.4,,SPX,18JAN2019:00:00:00,2300,P,H,7,5.4,V,5.4,5.4,,,,0,,,,0
02JAN2019:00:00:00,114,02JAN2019:12:06:11,914,V,8.1,FTAO,SPX,18JAN2019:00:00:00,2345,P,R,7,8.1,V,8.1,8.1,7.9,V,7.9,443,8.1,V,8.1,114
02JAN2019:00:00:00,36,02JAN2019:12:06:11,915,V,8.1,,SPX,18JAN2019:00:00:00,2345,P,R,7,8.1,V,8.1,8.1,8.1,V,8.1,36,8.5,V,8.5,250
02JAN2019:00:00:00,1,02JAN2019:12:06:13,537,V,89.3,FTAO,SPX,15FEB2019:00:00:00,2490,C,R,7,89.3,V,89.3,89.3,89.3,V,89.3,1,89.4,V,89.4,90
02JAN2019:00:00:00,1,02JAN2019:12:06:15,310,V,81.6,FTAO,SPX,18JAN2019:00:00:00,2460,C,R,7,81.6,V,81.6,81.6,81.6,V,81.6,195,83.8,V,83.8,347
02JAN2019:00:00:00,5,02JAN2019:12:06:16,507,V,-197.55,SPRD,SPX,,,,R,11,-197.55,V,-197.55,-197.55,,,,0,,,,0
02JAN2019:00:00:00,82,02JAN2019:12:06:16,507,V,208.43,SPRD,SPX,17JAN2020:00:00:00,2500,C,R,7,208.43,V,208.43,208.43,206.3,V,206.3,146,209.5,V,209.5,300
02JAN2019:00:00:00,5,02JAN2019:12:06:16,507,V,10.93,SPRD,SPX,15MAR2019:00:00:00,2750,C,R,7,10.93,V,10.93,10.93,10.8,V,10.8,1609,11.2,V,11.2,689
02JAN2019:00:00:00,5,02JAN2019:12:06:16,507,V,208.48,SPRD,SPX,17JAN2020:00:00:00,2500,C,R,7,208.48,V,208.48,208.48,206.3,V,206.3,146,209.5,V,209.5,300
02JAN2019:00:00:00,82,02JAN2019:12:06:16,507,V,10.93,SPRD,SPX,15MAR2019:00:00:00,2750,C,R,7,10.93,V,10.93,10.93,10.8,V,10.8,1609,11.2,V,11.2,689
02JAN2019:00:00:00,82,02JAN2019:12:06:16,507,V,-197.5,SPRD,SPX,,,,R,11,-197.5,V,-197.5,-197.5,,,,0,,,,0
02JAN2019:00:00:00,16,02JAN2019:12:06:18,996,V,5.35,,SPX,18JAN2019:00:00:00,2300,P,H,7,5.35,V,5.35,5.35,,,,0,,,,0
02JAN2019:00:00:00,16,02JAN2019:12:06:18,995,V,2.45,,SPX,18JAN2019:00:00:00,2225,P,H,7,2.45,V,2.45,2.45,,,,0,,,,0
02JAN2019:00:00:00,15,02JAN2019:12:06:19,4,V,4,,SPX,15FEB2019:00:00:00,2750,C,P,7,4,V,4,4,,,,0,,,,0
02JAN2019:00:00:00,15,02JAN2019:12:06:19,4,V,17.5,,SPX,15FEB2019:00:00:00,2250,P,P,7,17.5,V,17.5,17.5,,,,0,,,,0
02JAN2019:00:00:00,15,02JAN2019:12:06:19,4,V,56,,SPX,15FEB2019:00:00:00,2450,P,P,7,56,V,56,56,,,,0,,,,0
02JAN2019:00:00:00,15,02JAN2019:12:06:19,4,V,11.5,,SPX,15FEB2019:00:00:00,2675,C,P,7,11.5,V,11.5,11.5,,,,0,,,,0
02JAN2019:00:00:00,200,02JAN2019:12:06:33,990,V,2.5,,SPX,18JAN2019:00:00:00,2225,P,H,7,2.5,V,2.5,2.5,,,,0,,,,0
02JAN2019:00:00:00,200,02JAN2019:12:06:33,979,V,5.4,,SPX,18JAN2019:00:00:00,2300,P,H,7,5.4,V,5.4,5.4,,,,0,,,,0
02JAN2019:00:00:00,4,02JAN2019:12:06:38,661,V,39.9,,SPX,18JAN2019:00:00:00,2525,C,R,7,39.9,V,39.9,39.9,39.6,V,39.6,301,39.9,V,39.9,4
02JAN2019:00:00:00,1,02JAN2019:12:06:41,720,V,0.46,SPRD,SPX,18JAN2019:00:00:00,2010,P,R,7,0.46,V,0.46,0.46,0.4,V,0.4,1845,0.55,V,0.55,832
02JAN2019:00:00:00,1,02JAN2019:12:06:41,720,V,-0.1,SPRD,SPX,,,,R,11,-0.1,V,-0.1,-0.1,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:12:06:41,720,V,0.56,SPRD,SPX,18JAN2019:00:00:00,2030,P,R,7,0.56,V,0.56,0.56,0.5,V,0.5,1122,0.6,V,0.6,832
02JAN2019:00:00:00,552,02JAN2019:12:06:55,890,V,5.04,,SPX,18JAN2019:00:00:00,2300,P,P,7,5.04,V,5.04,5.04,,,,0,,,,0
02JAN2019:00:00:00,16,02JAN2019:12:06:55,104,V,2.45,,SPX,18JAN2019:00:00:00,2225,P,H,7,2.45,V,2.45,2.45,,,,0,,,,0
02JAN2019:00:00:00,10,02JAN2019:12:06:55,104,V,92,,SPX,15MAR2019:00:00:00,2505,P,H,7,92,V,92,92,,,,0,,,,0
02JAN2019:00:00:00,16,02JAN2019:12:06:55,105,V,5.35,,SPX,18JAN2019:00:00:00,2300,P,H,7,5.35,V,5.35,5.35,,,,0,,,,0
02JAN2019:00:00:00,50,02JAN2019:12:06:55,103,V,34,,SPX,18JAN2019:00:00:00,2475,P,H,7,34,V,34,34,,,,0,,,,0
02JAN2019:00:00:00,10,02JAN2019:12:06:55,104,V,94,,SPX,15MAR2019:00:00:00,2505,C,H,7,94,V,94,94,,,,0,,,,0
02JAN2019:00:00:00,50,02JAN2019:12:06:55,101,V,66.8,,SPX,18JAN2019:00:00:00,2475,C,H,7,66.8,V,66.8,66.8,,,,0,,,,0
02JAN2019:00:00:00,552,02JAN2019:12:06:55,890,V,-2.7,,SPX,,,,P,11,-2.7,V,-2.7,-2.7,,,,0,,,,0
02JAN2019:00:00:00,552,02JAN2019:12:06:55,890,V,2.34,,SPX,18JAN2019:00:00:00,2225,P,P,7,2.34,V,2.34,2.34,,,,0,,,,0
02JAN2019:00:00:00,5,02JAN2019:12:07:03,433,V,0.9,FTAO,SPX,18DEC2020:00:00:00,650,P,R,7,0.9,V,0.9,0.9,0.9,V,0.9,5,1,V,1,5
02JAN2019:00:00:00,352,02JAN2019:12:07:12,965,V,5.04,,SPX,18JAN2019:00:00:00,2300,P,H,7,5.04,V,5.04,5.04,,,,0,,,,0
02JAN2019:00:00:00,352,02JAN2019:12:07:12,966,V,2.34,,SPX,18JAN2019:00:00:00,2225,P,H,7,2.34,V,2.34,2.34,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:12:07:13,769,V,53.42,SPRD,SPX,15MAR2019:00:00:00,2400,P,R,7,53.42,V,53.42,53.42,53,V,53,774,53.8,V,53.8,659
02JAN2019:00:00:00,1,02JAN2019:12:07:13,769,V,6.8,SPRD,SPX,,,,R,11,6.8,V,6.8,6.8,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:12:07:13,769,V,60.22,SPRD,SPX,15MAR2019:00:00:00,2425,P,R,7,60.22,V,60.22,60.22,59.8,V,59.8,776,60.7,V,60.7,400
02JAN2019:00:00:00,100,02JAN2019:12:07:14,83,V,68.25,,SPX,18JAN2019:00:00:00,2480,C,P,7,68.25,V,68.25,68.25,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:14,83,V,4.2,,SPX,15MAR2019:00:00:00,2835,C,P,7,4.2,V,4.2,4.2,,,,0,,,,0
02JAN2019:00:00:00,775,02JAN2019:12:07:14,377,V,4.2,,SPX,15MAR2019:00:00:00,2835,C,P,7,4.2,V,4.2,4.2,,,,0,,,,0
02JAN2019:00:00:00,775,02JAN2019:12:07:14,377,V,16.14,,SPX,15MAR2019:00:00:00,2170,P,P,7,16.14,V,16.14,16.14,,,,0,,,,0
02JAN2019:00:00:00,565,02JAN2019:12:07:14,763,V,-2.8,,SPX,,,,P,11,-2.8,V,-2.8,-2.8,,,,0,,,,0
02JAN2019:00:00:00,565,02JAN2019:12:07:14,763,V,2.3,,SPX,18JAN2019:00:00:00,2225,P,P,7,2.3,V,2.3,2.3,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:14,83,V,49.63,,SPX,15MAR2019:00:00:00,2385,P,P,7,49.63,V,49.63,49.63,,,,0,,,,0
02JAN2019:00:00:00,775,02JAN2019:12:07:14,376,V,7.7,,SPX,18JAN2019:00:00:00,2340,P,P,7,7.7,V,7.7,7.7,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:14,83,V,7.7,,SPX,18JAN2019:00:00:00,2340,P,P,7,7.7,V,7.7,7.7,,,,0,,,,0
02JAN2019:00:00:00,565,02JAN2019:12:07:14,763,V,5.1,,SPX,18JAN2019:00:00:00,2300,P,P,7,5.1,V,5.1,5.1,,,,0,,,,0
02JAN2019:00:00:00,775,02JAN2019:12:07:14,377,V,73.32,,SPX,18JAN2019:00:00:00,2570,P,P,7,73.32,V,73.32,73.32,,,,0,,,,0
02JAN2019:00:00:00,775,02JAN2019:12:07:14,376,V,49.63,,SPX,15MAR2019:00:00:00,2385,P,P,7,49.63,V,49.63,49.63,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:14,82,V,-2.5,,SPX,,,,P,11,-2.5,V,-2.5,-2.5,,,,0,,,,0
02JAN2019:00:00:00,775,02JAN2019:12:07:14,377,V,0.74,,SPX,18JAN2019:00:00:00,2710,C,P,7,0.74,V,0.74,0.74,,,,0,,,,0
02JAN2019:00:00:00,775,02JAN2019:12:07:14,377,V,42.08,,SPX,15MAR2019:00:00:00,2620,C,P,7,42.08,V,42.08,42.08,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:14,83,V,73.32,,SPX,18JAN2019:00:00:00,2570,P,P,7,73.32,V,73.32,73.32,,,,0,,,,0
02JAN2019:00:00:00,775,02JAN2019:12:07:14,376,V,68.25,,SPX,18JAN2019:00:00:00,2480,C,P,7,68.25,V,68.25,68.25,,,,0,,,,0
02JAN2019:00:00:00,775,02JAN2019:12:07:14,376,V,2.5,,SPX,,,,P,11,2.5,V,2.5,2.5,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:14,83,V,42.08,,SPX,15MAR2019:00:00:00,2620,C,P,7,42.08,V,42.08,42.08,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:14,83,V,0.74,,SPX,18JAN2019:00:00:00,2710,C,P,7,0.74,V,0.74,0.74,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:14,83,V,16.14,,SPX,15MAR2019:00:00:00,2170,P,P,7,16.14,V,16.14,16.14,,,,0,,,,0
02JAN2019:00:00:00,3,02JAN2019:12:07:15,4,V,6.07,SPRD,SPX,18JAN2019:00:00:00,2625,C,R,7,6.07,V,6.07,6.07,5.9,V,5.9,1002,6.2,V,6.2,100
02JAN2019:00:00:00,3,02JAN2019:12:07:15,4,V,-0.55,SPRD,SPX,,,,R,11,-0.55,V,-0.55,-0.55,,,,0,,,,0
02JAN2019:00:00:00,3,02JAN2019:12:07:15,4,V,0.96,SPRD,SPX,18JAN2019:00:00:00,2700,C,R,7,0.96,V,0.96,0.96,0.9,V,0.9,448,1,V,1,1202
02JAN2019:00:00:00,365,02JAN2019:12:07:15,64,V,2.3,,SPX,18JAN2019:00:00:00,2225,P,H,7,2.3,V,2.3,2.3,,,,0,,,,0
02JAN2019:00:00:00,6,02JAN2019:12:07:15,4,V,3.24,SPRD,SPX,18JAN2019:00:00:00,2650,C,R,7,3.24,V,3.24,3.24,3.1,V,3.1,1139,3.4,V,3.4,1472
02JAN2019:00:00:00,365,02JAN2019:12:07:15,65,V,5.1,,SPX,18JAN2019:00:00:00,2300,P,H,7,5.1,V,5.1,5.1,,,,0,,,,0
02JAN2019:00:00:00,4,02JAN2019:12:07:18,261,V,17.5,,SPX,15FEB2019:00:00:00,2250,P,P,7,17.5,V,17.5,17.5,,,,0,,,,0
02JAN2019:00:00:00,4,02JAN2019:12:07:18,261,V,11.5,,SPX,15FEB2019:00:00:00,2675,C,P,7,11.5,V,11.5,11.5,,,,0,,,,0
02JAN2019:00:00:00,4,02JAN2019:12:07:18,261,V,56,,SPX,15FEB2019:00:00:00,2450,P,P,7,56,V,56,56,,,,0,,,,0
02JAN2019:00:00:00,4,02JAN2019:12:07:18,260,V,4,,SPX,15FEB2019:00:00:00,2750,C,P,7,4,V,4,4,,,,0,,,,0
02JAN2019:00:00:00,200,02JAN2019:12:07:19,931,V,5.1,,SPX,18JAN2019:00:00:00,2300,P,H,7,5.1,V,5.1,5.1,,,,0,,,,0
02JAN2019:00:00:00,200,02JAN2019:12:07:19,927,V,2.3,,SPX,18JAN2019:00:00:00,2225,P,H,7,2.3,V,2.3,2.3,,,,0,,,,0
02JAN2019:00:00:00,502,02JAN2019:12:07:22,790,V,2.35,,SPX,18JAN2019:00:00:00,2225,P,P,7,2.35,V,2.35,2.35,,,,0,,,,0
02JAN2019:00:00:00,502,02JAN2019:12:07:22,791,V,5.05,,SPX,18JAN2019:00:00:00,2300,P,P,7,5.05,V,5.05,5.05,,,,0,,,,0
02JAN2019:00:00:00,502,02JAN2019:12:07:22,790,V,-2.7,,SPX,,,,P,11,-2.7,V,-2.7,-2.7,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:25,961,V,0.74,,SPX,18JAN2019:00:00:00,2710,C,H,7,0.74,V,0.74,0.74,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:25,891,V,73.32,,SPX,18JAN2019:00:00:00,2570,P,H,7,73.32,V,73.32,73.32,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:25,914,V,4.2,,SPX,15MAR2019:00:00:00,2835,C,H,7,4.2,V,4.2,4.2,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:25,938,V,16.14,,SPX,15MAR2019:00:00:00,2170,P,H,7,16.14,V,16.14,16.14,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:25,985,V,42.08,,SPX,15MAR2019:00:00:00,2620,C,H,7,42.08,V,42.08,42.08,,,,0,,,,0
02JAN2019:00:00:00,4,02JAN2019:12:07:26,657,V,282.4,FTAO,SPX,18DEC2020:00:00:00,2475,C,R,7,282.4,V,282.4,282.4,282.4,V,282.4,235,290.1,V,290.1,120
02JAN2019:00:00:00,167,02JAN2019:12:07:26,6,V,2.35,,SPX,18JAN2019:00:00:00,2225,P,H,7,2.35,V,2.35,2.35,,,,0,,,,0
02JAN2019:00:00:00,167,02JAN2019:12:07:26,106,V,5.05,,SPX,18JAN2019:00:00:00,2300,P,H,7,5.05,V,5.05,5.05,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:27,123,V,68.25,,SPX,18JAN2019:00:00:00,2480,C,H,7,68.25,V,68.25,68.25,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:27,9,V,7.7,,SPX,18JAN2019:00:00:00,2340,P,H,7,7.7,V,7.7,7.7,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:27,99,V,49.63,,SPX,15MAR2019:00:00:00,2385,P,H,7,49.63,V,49.63,49.63,,,,0,,,,0
02JAN2019:00:00:00,208,02JAN2019:12:07:28,178,V,-2.7,,SPX,,,,P,11,-2.7,V,-2.7,-2.7,,,,0,,,,0
02JAN2019:00:00:00,208,02JAN2019:12:07:28,178,V,2.35,,SPX,18JAN2019:00:00:00,2225,P,P,7,2.35,V,2.35,2.35,,,,0,,,,0
02JAN2019:00:00:00,208,02JAN2019:12:07:28,178,V,5.05,,SPX,18JAN2019:00:00:00,2300,P,P,7,5.05,V,5.05,5.05,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:12:07:34,109,V,10.8,,SPX,18JAN2019:00:00:00,2600,C,R,7,10.8,V,10.8,10.8,10.8,V,10.8,1,11,V,11,250
02JAN2019:00:00:00,167,02JAN2019:12:07:35,960,V,2.35,,SPX,18JAN2019:00:00:00,2225,P,H,7,2.35,V,2.35,2.35,,,,0,,,,0
02JAN2019:00:00:00,167,02JAN2019:12:07:36,119,V,5.05,,SPX,18JAN2019:00:00:00,2300,P,H,7,5.05,V,5.05,5.05,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:12:07:49,675,V,0.25,,SPX,18JAN2019:00:00:00,1850,P,R,7,0.25,V,0.25,0.25,0.25,V,0.25,1,0.3,V,0.3,1288
02JAN2019:00:00:00,5,02JAN2019:12:07:50,897,V,0.35,SPRD,SPX,,,,R,11,0.35,V,0.35,0.35,,,,0,,,,0
02JAN2019:00:00:00,5,02JAN2019:12:07:50,897,V,1.19,SPRD,SPX,18JAN2019:00:00:00,2150,P,R,7,1.19,V,1.19,1.19,1.15,V,1.15,911,1.25,V,1.25,318
02JAN2019:00:00:00,5,02JAN2019:12:07:50,897,V,0.84,SPRD,SPX,18JAN2019:00:00:00,2100,P,R,7,0.84,V,0.84,0.84,0.75,V,0.75,1436,0.9,V,0.9,655
02JAN2019:00:00:00,1,02JAN2019:12:07:51,693,V,3.1,,SPX,15FEB2019:00:00:00,2000,P,R,7,3.1,V,3.1,3.1,3.1,V,3.1,1026,3.3,V,3.3,1123
02JAN2019:00:00:00,1,02JAN2019:12:07:52,526,V,0.96,SPRD,SPX,18JAN2019:00:00:00,2700,C,R,7,0.96,V,0.96,0.96,0.9,V,0.9,148,1,V,1,1249
02JAN2019:00:00:00,2,02JAN2019:12:07:52,526,V,3.24,SPRD,SPX,18JAN2019:00:00:00,2650,C,R,7,3.24,V,3.24,3.24,3.1,V,3.1,1116,3.4,V,3.4,1613
02JAN2019:00:00:00,1,02JAN2019:12:07:52,526,V,6.07,SPRD,SPX,18JAN2019:00:00:00,2625,C,R,7,6.07,V,6.07,6.07,5.9,V,5.9,1127,6.2,V,6.2,100
02JAN2019:00:00:00,1,02JAN2019:12:07:52,526,V,-0.55,SPRD,SPX,,,,R,11,-0.55,V,-0.55,-0.55,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:53,961,V,1.4,,SPX,15MAR2019:00:00:00,1600,P,R,7,1.4,V,1.4,1.4,1.4,V,1.4,100,1.45,V,1.45,915
02JAN2019:00:00:00,10,02JAN2019:12:07:53,872,V,88.4,,SPX,15FEB2019:00:00:00,2550,P,R,7,88.4,V,88.4,88.4,88.4,V,88.4,10,89.2,V,89.2,240
02JAN2019:00:00:00,100,02JAN2019:12:07:56,971,V,0.74,,SPX,18JAN2019:00:00:00,2710,C,H,7,0.74,V,0.74,0.74,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:57,939,V,49.63,,SPX,15MAR2019:00:00:00,2385,P,H,7,49.63,V,49.63,49.63,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:57,107,V,7.7,,SPX,18JAN2019:00:00:00,2340,P,H,7,7.7,V,7.7,7.7,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:57,27,V,68.25,,SPX,18JAN2019:00:00:00,2480,C,H,7,68.25,V,68.25,68.25,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:58,59,V,16.14,,SPX,15MAR2019:00:00:00,2170,P,H,7,16.14,V,16.14,16.14,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:58,75,V,73.32,,SPX,18JAN2019:00:00:00,2570,P,H,7,73.32,V,73.32,73.32,,,,0,,,,0
02JAN2019:00:00:00,20,02JAN2019:12:07:58,127,V,0.75,,SPX,18JAN2019:00:00:00,2710,C,R,7,0.75,V,0.75,0.75,0.7,V,0.7,154,0.75,V,0.75,20
02JAN2019:00:00:00,100,02JAN2019:12:07:59,27,V,42.08,,SPX,15MAR2019:00:00:00,2620,C,H,7,42.08,V,42.08,42.08,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:12:07:59,107,V,4.2,,SPX,15MAR2019:00:00:00,2835,C,H,7,4.2,V,4.2,4.2,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:12:08:11,967,V,94.8,,SPX,18JAN2019:00:00:00,2600,P,R,7,94.8,V,94.8,94.8,93.4,V,93.4,240,94.8,V,94.8,1
02JAN2019:00:00:00,3,02JAN2019:12:08:17,114,V,1.5,,SPX,18JAN2019:00:00:00,2175,P,R,7,1.5,V,1.5,1.5,1.5,V,1.5,74,1.55,V,1.55,532
