date,CDX NA IG,CDX NA HY,iTraxx EU Main,iTraxx EU Xover,iTraxx EU SenFin
2014-06-06,89.64120398243652,679.9635941878112,179.19725803380453,273.5086049716734,283.8551979730156
2014-06-09,89.83442670276037,679.2392587653296,175.19808043292554,267.8854890131549,273.7124222797539
2014-06-10,89.98680559602388,680.4000234171299,179.0391510123744,275.03706456518586,283.26135864671227
2014-06-11,91.86247980794805,691.8637168385521,184.358987262846,282.72341741294525,285.4561887967295
2014-06-12,94.64771463017718,700.4323535398345,186.11676532462766,284.24086328640834,285.56545523276935
2014-06-13,93.96122415227863,702.4157073149579,184.74960460990857,285.7448479464778,285.3421716460793
2014-06-16,94.81894452054546,706.8645434902638,189.32230768068104,292.0826319615305,295.84600164973347
2014-06-17,94.12931220979613,706.9559422817441,185.97725912924818,288.7026436530587,296.62511884584353
2014-06-18,89.14950714128722,682.9089202432655,185.31072952910168,286.2037529485332,294.34477583283854
2014-06-19,88.36404892858864,673.254922893154,176.3947335755141,272.2836345528536,274.35376875216156
2014-06-20,89.24847487608723,673.8672947960723,180.080797271208,274.1192545610751,282.13543928404107
2014-06-23,87.78438076761711,671.408667305251,180.5830195745742,278.7095283283009,282.3729750145624
2014-06-24,88.36404892858864,677.5598059718783,179.9629920395542,279.6261145857395,282.66751932040887
2014-06-25,88.32477601795372,679.3100928287269,182.9081228308992,285.3373403046527,287.81254324350135
2014-06-26,89.2044892161761,684.1199542303799,185.58044150683537,289.9263903252064,301.670377762117
2014-06-27,90.0920569965255,682.4816308930948,187.94584655293667,290.63983463506844,312.9580756764917
2014-06-30,92.26777624570052,692.4578089831745,192.98357027497414,295.84075799169597,322.75404920319227
2014-07-01,88.87616768326811,679.5020302908356,185.23322608722418,286.9685946186255,298.70118113060016
2014-07-02,89.4338430142841,680.4502927524443,181.6680677608592,283.9092279382563,297.63227034325405
2014-07-03,86.35013407122953,664.9741923850347,173.48370429859523,274.5928445231962,279.2232512278493
2014-07-04,,,174.77026143376173,274.88409623116735,286.23055527822913
2014-07-07,87.93990149373141,676.6618128455838,181.43555743522668,284.5223250210023,296.32582382538664
2014-07-08,90.65444507681767,689.9877566434182,188.36436513907515,295.9937263257145,317.7040395723083
2014-07-09,89.78572829357306,684.7528908613814,190.45075779441746,300.1250950908849,328.9869867720725
2014-07-10,90.77226380872246,693.7008325473072,191.89852208868913,304.82795355194844,340.4694639854747
2014-07-11,91.66297342192263,697.8000683452005,190.65846701864916,301.04168134832355,340.26993397183674
2014-07-14,89.78729920999845,683.8297630674298,185.6207432966117,293.24152006005437,332.8493177503497
2014-07-15,90.32769446033507,692.4623789227484,191.62881011095547,305.7836997028957,342.64529127705026
2014-07-16,89.56422907759205,692.4875135904056,186.1043647739273,299.0016956458534,326.1793144373101
2014-07-17,95.070291148609,728.8162482340556,190.90957817033225,308.05252603305746,339.08225531923
2014-07-18,91.96930212487507,713.570929815134,188.7704831745133,305.5548590752041,328.39314744576916
2014-07-21,93.46638547827854,728.5649015574846,194.50883801112334,312.93527525492664,337.30548805493027
2014-07-22,92.13424834954176,716.2649091940173,189.10839818109918,302.5713646885081,320.82525907135886
2014-07-23,91.97558579057664,716.0204174268073,187.53352824214835,301.34761801636046,315.9272723080086
2014-07-24,92.63694160566884,724.1069255030308,186.06406298415098,297.49771098578395,314.8536108060521
2014-07-25,93.3705595763293,733.8865961914277,189.69122406401797,304.7141451114386,320.6732362038252
2014-07-28,93.56221138022775,736.603425268181,190.14694430225765,303.48917469261886,316.36908876677825
2014-07-29,94.76553336208197,741.7880217149034,190.51896082326965,303.94930344134633,323.0485935090387
2014-07-30,94.84407918335181,744.5939646133501,191.56370721977837,301.9607150991064,322.8490634954008
2014-07-31,100.53865122541642,784.2816048439028,202.497892799856,322.34221592372563,347.84257306085743
2014-08-01,104.86966781023632,809.4322672895065,208.64546580957926,337.29517651069784,357.49127443463476
2014-08-04,100.16006036689569,769.1276852164616,208.01923799920905,335.15361983443944,342.0562026653573
2014-08-05,103.2877549698614,790.4715879969091,204.0665624634566,329.79972814379346,335.5809786513453
2014-08-06,103.44955936167732,795.3225788547282,206.31416227790407,341.4253215291962,349.7713631926908
2014-08-07,106.27249617811596,809.6082099631062,220.46009048938532,364.24819696475,374.4940820253531
2014-08-08,101.55974690192456,776.6977901208211,218.55970609454903,367.4299383123339,363.42966769766855
2014-08-11,99.27249258654632,760.49735433093,206.93418981292407,343.71984653947305,340.56922899229363
2014-08-12,99.04628062128914,756.3067197415561,209.01748233059126,346.6262448858237,344.36980068063525
2014-08-13,95.27608120033602,736.4800368996824,200.94782396230602,328.4352506043488,325.3479393804854
2014-08-14,93.01867429704035,726.5746928730001,195.93180120399424,319.0919447625015,313.31437927227375
2014-08-15,93.66589186430397,736.7770829719935,203.8340521378241,334.08284149631027,328.99173748668295
2014-08-18,89.46526134279203,717.254301111792,189.12389886947466,310.219781389431,311.17180698297113
2014-08-19,90.17060281779534,715.9747180310671,186.2035691795305,304.17814406903796,304.04573506733055
2014-08-20,90.60260483477956,716.6853436348267,186.00826050599917,305.0188580328034,302.5635121088773
2014-08-21,87.97131982223937,701.7782007443825,182.85852062809758,300.64763491989197,297.66552534552704
2014-08-22,90.79739847152881,714.9761862341444,185.0782192034692,301.22034836245706,300.957770570553
2014-08-25,87.7356823584298,703.0577838251074,,,
2014-08-26,87.80166084829646,702.3677229494307,175.95451402564993,281.461734593961,279.69832268889195
2014-08-27,88.12841146477908,703.210876800837,178.25791631824922,285.7448479464778,282.6057600304733
2014-08-28,88.59968639239821,706.142493037569,183.5033492645184,293.3944883940728,286.82439460453253
2014-08-29,88.83532385620778,711.0117636536845,185.23322608722418,295.84075799169597,288.60591258344266
2014-09-01,,,185.23322608722418,294.92294798758525,285.0428766256224
2014-09-02,89.14950714128722,708.1235618429055,182.9081228308992,293.470360687746,285.3421716460793
2014-09-03,89.29403145242375,713.7445875189467,179.1321551426274,285.8978162804963,280.88600134149874
2014-09-04,89.30659878382693,722.847907150389,172.96598130685354,277.8798280845848,269.0567219615354
2014-09-05,88.07185847346477,719.9025810949349,171.28260654927425,277.1786212414442,266.04001818391424
2014-09-08,89.13065614418245,728.6265957417338,173.47750402324502,282.2779736242835,271.1850421070067
2014-09-09,93.46952731112933,758.4683011600665,180.14280002471003,294.8470756939121,279.68882125967116
2014-09-10,91.74151924319247,749.2278833414035,181.95638056464352,298.3653473763366,280.610459894094
2014-09-11,92.92127747866573,754.8534789570188,183.39484444588987,295.6890134043497,280.2969127298058
2014-09-12,94.0884683827358,767.0003783447564,182.28809529587917,296.14669465973293,277.6222604041354
2014-09-15,96.38043544739021,785.136183544244,189.42151208628428,306.7908432140732,288.8291961701327
2014-09-16,94.5754524746089,778.507486192132,187.78463939383147,308.0782247131726,287.19495034414587
2014-09-17,92.29133999208148,760.2528625637201,181.50066032640382,295.4834239634289,278.9287069220028
2014-09-18,89.85641953271593,745.5056675583664,176.73884885745022,285.47684742527747,270.743225648237
2014-09-19,88.46144574696326,738.1503498139857,174.19053568851803,276.8726845734073,269.6030541417345
2014-09-22,92.21436508723701,759.7821587875964,178.87794385326922,286.81685003127916,275.66021527002897
2014-09-23,95.21010271046936,786.0021870935203,184.2442821688673,297.2945690382074,282.66751932040887
2014-09-24,93.38155599130708,779.8579033362541,181.7455712027367,298.59418800402824,277.4322318197183
2014-09-25,96.84699762573315,806.8708161582699,190.46625848279297,315.08906939790654,288.0120732571393
2014-09-26,100.6564699573212,812.5032666832462,196.72543644881983,320.62162810268603,300.4826991095103
2014-09-29,104.98277379286489,842.1895941560622,206.5559730165619,332.2729201682038,318.7444460719918
2014-09-30,101.14973771489589,809.011832848697,193.99111501938165,314.7329591163115,301.1382977257492
2014-10-01,102.10956765081355,810.3691049021801,195.07306306799154,315.34483245238533,297.3662303250701
2014-10-02,98.45718696176522,791.8174352014572,201.0284275418586,322.12561276275557,302.8580564147238
2014-10-03,91.97715670700204,750.0573273740875,184.84570887783667,298.9772207124104,279.1044833625886
2014-10-06,106.58982129604617,763.9499436791,203.2016240521037,410.03223120981033,302.31172423452466
2014-10-07,109.61540633136106,788.2940117898899,209.22209141714788,425.58360391946263,314.9628772420919
2014-10-08,105.17285468033796,762.6932102962453,209.64991041631168,428.3884312920252,315.89876802034604
2014-10-09,110.20764182373576,846.6064407543497,209.2623932069242,433.20632194027047,317.1102002460049
2014-10-10,112.71325352224419,879.5305704153569,215.07205121006155,446.66753533389465,323.0485935090387
2014-10-13,,,217.40025460406164,454.2400797411444,325.87051798763235
2014-10-14,114.28416994764132,907.3934919981401,216.69962348948906,453.09220536266986,323.3478885294956
2014-10-15,116.24781547938773,910.2245695642437,234.44791167943646,488.938192883219,355.11591712942123
2014-10-16,115.69799473049875,885.866791634732,239.62824173452856,494.54662388167174,372.33725759221926
2014-10-17,110.59251634795807,853.5481789672821,219.81836199063966,456.45750871107595,344.7261042764173
2014-10-20,108.78753337517676,827.6480464315392,229.05987240011268,470.3017548130824,358.6789530872415
2014-10-21,103.71975698684561,801.4188782464673,212.60434162068194,441.781114872009,334.33154070880295
2014-10-22,106.90086274827479,826.0737022482903,210.61715337094287,433.97116361036274,326.0225408551661
2014-10-23,103.73389523467416,800.7768017363179,207.9820363471079,433.053353606252,325.4287015288627
2014-10-24,101.95247600827385,788.8126999315408,207.30310619626098,428.92320858775366,319.48555755121845
2014-10-27,102.10956765081355,792.7519878443436,208.63926553422905,434.1241319443812,324.2362721616455
2014-10-28,101.24556361684513,783.7217872460857,207.08919669667907,433.8181952763443,320.6732362038252
2014-10-29,103.2877549698614,805.3855857967143,208.36025314347006,441.1606753092302,325.72324583470913
2014-10-30,103.36630079113125,804.9514415371826,210.0374276256992,445.1378519937101,330.1746654246793
2014-10-31,100.46010540414656,786.3654972896545,201.18653456328872,433.97116361036274,319.48555755121845
2014-11-03,100.85440542692125,783.2967828657021,203.8340521378241,439.3250553010087,317.1102002460049
2014-11-04,102.5211477542676,792.3635429805522,206.93418981292407,446.36159866585774,325.0296415015868
2014-11-05,101.71683854446427,783.3721868686732,203.75654869594658,434.88897361447346,321.860914856432
2014-11-06,101.48120108065469,778.809102204017,197.72988105555226,427.4314613944057,315.92252159339813
2014-11-07,102.65938839970254,780.8130207072236,201.1214316721116,431.9825752681228,319.48555755121845
2014-11-10,100.9832205738038,770.082802587431,194.89635522051083,419.2862035445909,306.52085737936306
2014-11-11,,,194.38793264179444,416.07386853020324,304.04573506733055
2014-11-12,101.24556361684513,776.2590759217154,196.08370795007414,425.9409379477299,307.0149316988475
2014-11-13,102.14884056144848,783.9639940435085,196.44952419573593,429.04558325496845,309.98412833036434
2014-11-14,102.65938839970254,785.4309446467682,196.08370795007414,436.8775619567134,316.41659591288254
2014-11-17,104.4329530439759,797.104855288595,196.49602626086244,434.1706343179228,317.4094952664618
2014-11-18,105.41634672627451,805.2279228814107,200.43320110823944,437.46618410601644,323.3478885294956
2014-11-19,104.66230684208388,808.4862897976851,200.36499807938722,439.3654389411896,321.0342905142177
2014-11-20,103.4448466124011,805.4838394975557,198.9265341981408,445.3287564745651,320.27892689115976
2014-11-21,100.14592211906714,782.4467741049347,189.36260947045736,424.7171912755822,306.4210923725441
2014-11-24,96.11652148792349,760.1568938326657,183.8567649594798,413.5505028922349,296.91966315169
2014-11-25,95.31535411097094,756.5215069015351,183.6831572496742,409.573326207755,296.91966315169
2014-11-26,94.9618979152566,753.5259115107667,184.4581916684492,401.2359401304129,295.73198449908324
2014-11-27,,,179.0329507370242,390.37518841510246,283.8551979730156
2014-11-28,94.963468831682,753.3156942903621,178.7446379332399,390.2993161214293,282.66751932040887
2014-12-01,98.57500569367001,777.2804574165083,181.1441444937673,403.31386197971966,282.76728432722786
2014-12-02,97.55391001716187,771.4446445804882,176.63034403882173,398.02360511602535,280.29216201519534
2014-12-03,96.68990598319344,759.5376670203864,175.3127855269042,388.6925367408994,277.79803684472114
2014-12-04,97.08263508954272,773.4668428419908,177.9479025507392,388.53956840688096,279.1044833625886
2014-12-05,98.18384750374612,786.3357926824235,171.64532265726092,379.0555316977366,268.41537548912777
2014-12-08,101.38223334585466,814.2215639630767,175.9328130619242,391.4459667532317,273.75992942585816
2014-12-09,101.84408277492143,812.0942570913716,183.12203233048106,408.02895790750455,292.168948541263
2014-12-10,106.97940856954465,847.173113261528,186.93520167085407,415.76793186216634,294.54430584647645
2014-12-11,108.62887081621166,874.8303875634804,186.35857606328548,412.3267562200872,295.73198449908324
2014-12-12,113.97784124468889,903.0726141309067,204.4168780207429,443.6081686535255,320.37869189797874
2014-12-15,116.88874938094976,921.2632586052823,215.70137915810685,466.1202124343538,340.26993397183674
2014-12-16,119.79494476793445,929.701652028705,211.31158421016525,454.82625439710307,343.23913060335366
2014-12-17,109.45046010669435,839.9640335835159,199.0536398428199,432.2885119361597,323.05334422364916
2014-12-18,102.25723379480087,863.3392745046139,192.98357027497414,419.1332352105724,313.55191500279506
2014-12-19,101.33981860236896,795.7201635976678,191.82101864681164,417.2976152023509,311.17180698297113
2014-12-22,101.95247600827385,803.973474468343,187.17081213416168,406.8957684890958,299.2950204569035
2014-12-23,101.16701779557528,795.5442209240682,181.3580539933492,395.2701751036931,296.62511884584353
2014-12-24,101.32568035454038,796.1086084614593,181.3580539933492,395.88204843976695,294.54430584647645
2014-12-26,101.32568035454038,795.8161323287222,,,
2014-12-29,102.85575295287718,800.2946731112593,186.78329492477417,406.283895153022,300.4826991095103
2014-12-30,104.23030482509967,816.9475329189779,195.30867353129915,421.58072855486773,318.29787889861166
2014-12-31,104.19260283089015,816.140938584164,194.53363911252413,422.19260189094155,320.6732362038252
2015-01-02,104.23030482509967,815.9787057292862,186.78329492477417,405.0601484808744,299.2950204569035
2015-01-05,108.66814372684657,853.9686134080915,198.9606357125669,431.1565462644231,329.0867517788915
2015-01-06,112.71325352224419,879.2449491919809,206.56217329191207,447.7383136720239,340.4789654146955
2015-01-07,110.0207027691135,863.2935751088737,200.38669904311294,431.82960693410433,340.26993397183674
2015-01-08,107.54493848268761,835.3186900065272,190.76697183727765,412.4026285137603,319.6423311333625
2015-01-09,109.61854816421184,844.8927134140932,195.85119762444162,423.5693168971077,336.1130586877131
2015-01-12,111.56491361527887,846.661280029238,192.34494191390354,416.20113818410664,328.0178409915454
2015-01-13,112.32837899802188,859.5050952020134,189.88343259987417,415.46199519412943,321.2670755301286
2015-01-14,111.89637698103768,858.7350603837915,193.00217110102474,421.7336968888862,321.14830766486784
2015-01-15,115.08533732459387,887.7770263766711,186.33067482420958,409.6491985014281,318.29787889861166
2015-01-16,113.02900772374902,863.4535229939644,184.34038643679537,397.1057951119146,308.80120039236806
2015-01-19,,,181.3580539933492,393.9399624710686,307.0149316988475
2015-01-20,113.49871173494275,869.1065382470237,180.7380264583292,395.0156357958864,302.8580564147238
2015-01-21,109.72851231398963,844.6870661332625,174.95626969426775,383.0327083822165,296.91966315169
2015-01-22,107.05795439081452,821.3758043662006,170.43006868862176,371.4071149968138,284.449037299319
2015-01-23,106.90086274827479,820.4846661492672,167.06021903578807,364.93104760780835,276.7291260573751
2015-01-26,102.93429877414705,804.254525752145,161.3373648875535,355.98301194106466,273.59365441449324
2015-01-27,105.10059252476968,821.6408608614936,167.01991724601177,365.90025497214936,285.0428766256224
2015-01-28,108.55032499494178,843.8164926444123,172.61876588724235,375.0330763863873,305.4661987358482
2015-01-29,106.97940856954465,832.0466132715309,177.9603031014396,383.33864505025343,305.7797459001364
2015-01-30,110.87528130452954,847.1365537449359,185.85325362224418,398.278144423832,325.4287015288627
2015-02-02,107.96594408469407,831.4662309456306,180.8930333420842,387.0257937734343,314.1172500414359
2015-02-03,102.50229675716282,802.392275375733,173.40000058136752,370.6581820334594,294.9338644445315
2015-02-04,107.21504603335423,822.9135890328574,173.99522701498674,372.70795770930675,296.32582382538664
2015-02-05,103.75902989748053,799.8148294559874,171.63912238191074,369.801559362956,295.91251165427946
2015-02-06,103.52339243367098,798.7271838373711,173.04348474873106,372.0189883328876,298.9007111442381
2015-02-09,104.70157975271883,803.7381225802811,183.29564004028668,385.0212967244565,321.8656655710424
2015-02-10,103.68833865833766,794.7102069518102,180.9705367839617,384.10348672034576,320.06039401908015
2015-02-11,104.23030482509967,791.9134039325115,184.265983132593,385.1314339249497,324.5355671821024
2015-02-12,102.77877804803273,786.1712748577587,180.1552005754104,372.3408337076624,314.0934964683837
2015-02-13,101.87393018700396,785.6183121693027,175.00277175939422,364.6765083000017,303.45189574102716
2015-02-16,,,180.1552005754104,375.6902283493306,318.89171822491505
2015-02-17,102.22738638271834,789.6969832391131,179.1414555556527,375.5494974820336,317.9273231589984
2015-02-18,100.55907313894659,787.9444114124776,169.48142656004114,358.19799341765196,299.4137883221642
2015-02-19,100.90624566895934,799.725715634294,167.40743445539925,354.42762992076507,294.54430584647645
2015-02-20,99.51755554890828,747.5644253364612,167.01991724601177,349.9915482342298,290.3874305623528
2015-02-23,99.7846113412258,756.258735376029,161.73108237229118,340.3643331644442,279.7505805496067
2015-02-24,97.39838929104756,746.1728787361731,156.98477159171313,331.82013389950924,267.87379402353906
2015-02-25,96.92554344700302,743.5017490551598,156.9754711786878,329.13156246080086,268.7859312287411
2015-02-26,96.63806574115533,739.3499589521653,151.44172542863433,317.07521024680216,253.7689223451812
2015-02-27,96.18249997779016,732.7304014792014,153.90633488033882,320.0183209933173,258.09682335528026
2015-03-02,95.513289580571,727.6052142469409,156.5569525925493,324.7517731211844,264.3962709287065
2015-03-03,96.97110002333953,735.559194075518,158.39223409620848,327.16133031864314,271.0282685248626
2015-03-04,96.75745538948553,736.7816529115676,155.1153885736278,320.2263579275824,265.1516345517644
2015-03-05,94.4167899156438,683.5007274181007,147.78046283434125,304.369048549893,249.41251704741958
2015-03-06,97.44551678380947,707.1387398647048,151.63703410216564,309.3019713853202,260.10162492088045
2015-03-09,99.98725956010202,726.6135373593793,153.45681491744932,314.3499264079293,271.0900278147982
2015-03-10,102.22738638271834,743.4651895385679,155.97722684730562,319.1776070295518,272.80503578916233
2015-03-11,102.6279700711946,744.9138603835312,153.0878985341124,310.5257180574679,268.12083118328127
2015-03-12,100.73501577859106,729.474319532714,153.45681491744932,307.1604147090618,267.40822399171725
2015-03-13,103.60193825494083,749.0153811512117,153.45681491744932,307.1604147090618,264.85233953130745
2015-03-16,102.60283540838823,744.7424876495056,155.0068837549993,309.6079080533571,266.04001818391424
2015-03-17,102.09385848655957,744.6465189184513,156.4577481869461,313.5973222045585,269.68381629011174
2015-03-18,97.55391001716187,712.7232060241539,160.77003969301018,323.41666550187125,284.25900871490194
2015-03-19,99.92442290308612,730.801886978966,162.3108081175349,324.9818374955481,294.8436008669334
2015-03-20,97.86809330224129,711.5875760400105,152.06175296365433,308.41475504801315,277.3229653836785
2015-03-23,97.40205476270681,711.3179496051436,157.36655566978362,317.30321513927976,289.61068111614145
2015-03-24,97.57604248413301,713.806281703196,155.9112066551178,314.2301154597811,292.10271609626903
2015-03-25,100.58665144952576,727.1665000478354,157.44432241102533,321.15981788514097,292.68045430965503
2015-03-26,99.68719706822422,717.9740665946997,153.79761772351338,312.9234807728897,287.8645320383704
2015-03-27,100.50897835960336,716.9732498279899,155.18630953140064,312.32629855767425,285.09656238916295
2015-03-30,99.46194510744922,702.2195939999463,156.2278283873161,314.1178452033206,284.0876762553397
2015-03-31,98.87784347123267,699.9567256951597,155.41405498789416,312.8613738225073,284.449840508507
2015-04-01,98.25645875185336,695.8013138262432,157.35544613532056,310.23616080442025,289.6149925953458
2015-04-02,97.4502120784587,696.7138267231102,158.65803905111878,311.13193412724337,293.1848973765667
2015-04-03,98.12130757538836,697.3030727192934,,,
2015-04-06,94.91651588518957,682.5514628842922,,,
2015-04-07,93.51995372838456,675.9674572741625,154.6780483297139,303.96574754465814,286.7952851956859
2015-04-08,93.94715572295785,675.5009708605176,155.04744035061194,301.80155919671733,283.2728066857132
2015-04-09,94.07298612863214,672.2703478467218,152.2089542952904,298.5970794298713,280.26770568026524
2015-04-10,94.36348348494198,674.8257931565578,147.09856844226528,289.634568743918,268.3895804722177
2015-04-13,96.30531073300232,682.2793458096659,148.00399550100775,291.907444255028,269.56230281580713
2015-04-14,95.83150488447559,682.1750001645084,153.06716583256468,303.2204641400692,281.906067777927
2015-04-15,94.17862153092663,676.1413666827583,151.07578178005437,301.4313062232838,282.449314157678
2015-04-16,95.22720824487921,685.1232761384663,161.118800934695,318.18704481779855,306.6755158070497
2015-04-17,98.45064147665938,697.1189333454861,171.8506112260477,333.17751278413647,326.0599263099106
2015-04-20,97.05252585805594,686.3201820682133,173.44760680511806,333.7508077107433,329.87127392657635
2015-04-21,96.29443650041317,683.2839283934363,171.0896081153255,326.80796727664864,324.977745029613
2015-04-22,95.42760481687904,682.0583785610972,166.55414067076572,317.8000707423389,313.9317353080094
2015-04-23,95.0718620650344,683.5765053984857,168.26223159446704,319.49248514025953,313.9317353080094
2015-04-24,94.76116970534474,681.1213137477225,171.50343827407588,324.7178295233946,316.0874749101959
2015-04-27,94.81864779188732,681.1049458033841,163.2407220171467,309.3403874815971,301.8035443061082
2015-04-28,94.98020781892595,681.7760315212595,165.94867104252685,316.5065740641823,304.49821880884133
2015-04-29,97.36166475594715,688.8817653571762,170.12863338426752,327.7037405994718,310.61620779984656
2015-04-30,98.5795788059306,695.5476106889977,168.1678005515307,325.4643072924139,302.88141410720146
2015-05-01,97.51856439759042,690.5472036936102,166.98185774759497,322.4282329102586,302.88141410720146
2015-05-04,97.46108631104784,688.347761173135,,,
2015-05-05,99.38271855572836,701.92087901577,173.58647598590676,337.2586560429188,320.25667530082455
2015-05-06,101.79058434332319,714.9129348343911,175.20291325028754,340.9910448880153,324.2404820856652
2015-05-07,102.33429597278007,716.6315689899252,172.82269549156877,338.0051338119381,322.1752835467705
2015-05-08,97.87741407303197,688.0244942724513,164.90715218661143,324.56853396959076,308.81400949241873
2015-05-11,100.84763303166508,708.8936233039371,167.3373628504141,331.1375383369606,314.41462097889917
2015-05-12,101.06667114524627,709.7774922982118,170.04253449217848,340.9564083195328,318.86837899701646
2015-05-13,101.83563473547818,715.5226407609973,171.16459747295139,342.3848681783282,319.86001921402226
2015-05-14,98.91668001619387,697.7368232442615,168.03170875435774,334.8329018847137,315.8158517203204
2015-05-15,97.23272742667594,689.4239535133863,166.9540839114372,329.0474005837065,314.73798191922714
2015-05-18,98.26888644624094,699.1792483390847,168.72605465830136,334.86992718205704,321.0974137456773
2015-05-19,99.38271855572836,698.5347605307594,166.12364621032066,328.1516272608834,313.9317353080094
2015-05-20,99.77108400534041,701.548508282071,166.64301694647048,329.0474005837065,315.16912983966444
2015-05-21,98.5314214901787,692.0939744335911,163.86563333069597,322.7817647816662,308.04656619404034
2015-05-22,99.18853583092232,696.4580775928224,170.25083826336157,332.6997670119641,319.05377260280454
2015-05-26,99.27708315343386,696.5583312518951,175.8056054949106,341.14034044181915,330.47488101518854
2015-05-27,97.68944519541974,689.0863646614064,171.50343827407588,329.04501185484565,314.2809651235636
2015-05-28,99.18232198372853,693.8760343734366,176.88600772144687,335.69164991019346,321.2741843930566
2015-05-29,99.30504546580593,693.2601904677035,182.57964413378463,343.1110417520301,331.50532454503366
2015-06-01,99.03318965107749,689.5794489846012,186.47909073033202,353.79702031109514,336.63167331903315
2015-06-02,99.40602048270507,691.7727535259495,182.33523437559649,346.3907664779932,322.0847424834787
2015-06-03,101.26551425544766,701.7346936489206,179.99112260388276,345.61920705593496,320.73524949251
2015-06-04,102.46634022564817,708.0956860174391,181.36315011007537,357.33950521175313,323.6843012683011
2015-06-05,103.91572008360042,719.5552930473756,187.4761714483951,364.81025472409823,333.27303101882654
2015-06-08,106.09833391042025,723.7904986449417,192.61155375396214,374.8070850068047,341.9089238651856
2015-06-09,105.27499915724266,727.1500192204026,193.0281612963283,374.73184004768757,343.7326795686354
2015-06-10,102.99451723712059,717.4233682972964,183.92112042020372,355.87043696232314,329.1081421074023
2015-06-11,102.14011324797404,712.625514613097,186.50130979925825,358.1600335754591,331.9838987367191
2015-06-12,104.7033252154137,732.5166589703621,190.6118375506045,367.1930117628079,335.6314101436186
2015-06-15,108.82465936669696,753.3059942731979,200.6659662397082,384.5853465987423,359.2798735796044
2015-06-16,106.89059942762887,737.7994130055871,204.92369532269055,392.52309260338586,370.7915230552802
2015-06-17,108.8448543700768,754.5990618759333,211.36444792767165,401.4557441785784,390.3699501223379
2015-06-18,106.00512620251335,739.9538436791318,212.52817166268113,400.1120841943437,394.77197039000265
2015-06-19,105.92589965079247,739.8986018669897,206.91785675881664,380.85892957579796,390.72780289630083
2015-06-22,101.36338234874991,714.9415787369834,185.39035635294843,345.0220248407195,333.41962131177524
2015-06-23,100.97501689913783,675.543936714406,184.52659004844253,346.36568482495426,325.2493682194885
2015-06-24,104.47030594564644,692.1839981274522,189.83417013818763,353.68116696134337,335.8081807909979
2015-06-25,104.5169097995999,695.3634713151905,186.33466678231176,345.51529735048746,330.47488101518854
2015-06-26,104.78099830533611,699.4984232536838,184.69878783262058,346.96286704016967,330.90602893562584
2015-06-29,111.47175827125284,743.3890659971577,213.70022754853798,403.88985888779655,394.85819997409016
2015-06-30,108.61494202390645,726.2907021426354,210.35903505876124,392.9458976117584,394.5865767842146
2015-07-01,106.02376774409473,712.0505905682098,203.58221903627145,379.21070666180333,376.1808720607464
2015-07-02,105.48005611463783,709.143234455098,202.70178843007093,386.974075459604,385.446240870944
2015-07-03,,,208.65372151867572,388.1684398900349,394.5003472001272
2015-07-06,110.94358125978042,731.859895203783,220.9769726218672,408.3985846126732,420.37353390556945
2015-07-07,110.39054885953284,724.9955885468579,224.27372697379153,416.9824817741798,426.8364412329245
2015-07-08,113.86874982625851,750.0058074959642,222.88503516590427,415.88724959147476,425.59904670126946
2015-07-09,113.16658509335988,746.7076667117724,209.34529003900354,393.5430798269739,396.6603982815181
2015-07-10,108.35396044176714,717.3947243947041,188.16773996872294,354.72623583797036,338.99005244382516
2015-07-13,105.24082299767682,702.7290462674796,178.79684764909976,334.2727449668416,320.66626582524
2015-07-14,104.56351365355336,702.8456678708909,180.81600553776784,337.7817876634475,324.5250397131538
2015-07-15,104.62565212549127,705.6793682344799,178.6718653863899,331.8111598757236,317.7042796118358
2015-07-16,100.82899149008371,690.6188134500909,169.76757351421682,318.29812070982865,303.96359538749914
2015-07-17,101.82631396468749,692.3272176404134,166.12364621032066,316.1339323618879,293.1848973765667
2015-07-20,102.37313251774128,692.9860274000349,163.0018670261901,310.6338841597537,286.7176785700072
2015-07-21,104.54797903556886,705.3438253755422,166.14586527924686,320.8815309728506,292.10271609626903
2015-07-22,106.33446010378438,725.9490213045709,169.78701519952722,328.99484854876755,299.64780470392174
2015-07-23,107.96559499215506,727.632873578386,171.2256999124984,337.05441972531514,299.65211618312617
2015-07-24,111.30553785881887,744.3424987548707,174.3974720017129,345.1713203945234,308.8096980132143
2015-07-27,113.67456710145247,757.6496375020064,179.67450087168447,355.53362619294165,323.34369441115564
2015-07-28,110.14044150998267,739.3032178916795,177.4081558412125,350.14465388283753,319.0494611236001
2015-07-29,108.97534516114645,721.803839400866,173.8753238819473,340.5407694977429,317.97159132250687
2015-07-30,110.76182622936196,728.046164172931,176.613824127101,343.0071320465826,322.2830705268799
2015-07-31,109.90897570201386,723.1807927183356,172.89213008196313,339.199498242369,317.16534471128915
2015-08-03,111.71409831181074,727.5326199193131,174.2808218898504,346.29043986583713,316.1090323062178
2015-08-04,112.15994184796541,731.3790868388419,175.91947822315737,350.5459603314623,318.1871652827255
2015-08-05,111.88808603323697,727.3546185246327,174.79463785876868,346.8505967837092,316.64365572756
2015-08-06,115.49988471462919,752.7965420056646,179.69116517337915,358.9877281257477,322.8263169066309
2015-08-07,115.95970940696989,759.0982005759565,183.31009602473333,366.0726979270637,330.43607770234917
